"","treated","age","education","black","hispanic","married","nodegree","re74","re78","re75"
"1352",0,37,12,0,0,0,0,25470.468,22461.444,25780.645
"1353",0,37,12,0,0,0,0,25470.468,22461.444,25780.645
"1354",0,30,12,0,0,1,0,25470.468,28076.805,25959.677
"1355",0,45,12,1,0,1,0,25470.468,27898,26695.5
"1356",0,45,12,1,0,1,0,25470.468,27898,26695.5
"1357",0,49,17,0,0,1,0,25470.468,29554.531,26854.839
"1358",0,49,17,0,0,1,0,25470.468,29554.531,26854.839
"1359",0,26,17,0,0,1,0,25470.468,44331.797,26854.839
"1360",0,37,13,0,0,1,0,25470.468,32509.985,30435.484
"1361",0,44,17,0,0,1,0,25470.468,21427.035,30435.484
"1362",0,30,17,0,0,1,0,25470.468,38420.891,31330.645
"1363",0,51,12,0,0,1,0,25470.468,29554.531,32225.806
"1364",0,28,17,0,0,1,0,25607.617,22165.899,18091.21
"1365",0,29,16,0,0,1,0,25666.395,35465.438,28287.097
"1366",0,40,12,0,0,1,0,25707.54,23052.535,20409.677
"1367",0,34,16,0,0,1,0,25862.322,0,0
"1368",0,51,12,0,0,1,0,25862.322,24825.806,20588.71
"1369",0,26,16,0,0,1,0,25862.322,35465.438,22379.032
"1370",0,46,12,0,0,1,0,25862.322,35465.438,23274.194
"1371",0,45,14,0,0,1,0,25862.322,26599.078,28645.161
"1372",0,49,12,0,0,1,0,25862.322,26599.078,28645.161
"1373",0,26,16,0,0,0,0,25862.322,15646.169,31790.758
"1374",0,30,16,0,0,1,0,26058.248,29258.986,28645.161
"1375",0,50,12,0,0,1,0,26254.175,0,0
"1376",0,25,12,0,0,0,0,26254.175,26599.078,21483.871
"1377",0,27,17,0,0,0,0,26254.175,31032.258,29540.323
"1378",0,46,16,0,0,1,0,26293.36,17732.719,65160.581
"1379",0,46,16,0,0,1,0,26293.36,17732.719,65160.581
"1380",0,43,12,1,0,1,0,26450.102,29554.531,14322.581
"1381",0,27,12,1,0,1,0,26450.102,31032.258,18798.387
"1382",0,22,12,0,0,0,0,26450.102,19210.445,23274.194
"1383",0,55,12,0,0,1,0,26450.102,29554.531,23990.323
"1384",0,53,12,0,0,1,0,26450.102,26007.988,25064.516
"1385",0,44,12,0,0,1,0,26450.102,26746.851,25959.677
"1386",0,47,13,0,0,1,0,26450.102,26625.677,25959.677
"1387",0,46,14,0,0,1,0,26450.102,29554.531,26496.774
"1388",0,25,12,0,0,1,0,26450.102,35465.438,26836.935
"1389",0,31,15,1,0,0,0,26450.102,25860.215,26854.839
"1390",0,28,16,0,0,1,0,26450.102,29554.531,26854.839
"1391",0,40,16,0,0,1,0,26450.102,32421.321,26854.839
"1392",0,40,16,0,0,1,0,26450.102,32421.321,26854.839
"1393",0,28,12,0,0,1,0,26450.102,29480.645,26858.419
"1394",0,29,15,0,0,1,0,26450.102,28815.668,27250.5
"1395",0,42,16,0,0,1,0,26450.102,29554.531,27499.355
"1396",0,30,15,0,0,1,0,26450.102,29554.531,27570.968
"1397",0,39,12,0,0,1,0,26450.102,6354.2243,27750
"1398",0,30,16,0,0,1,0,26450.102,29554.531,28197.581
"1399",0,50,12,0,0,1,0,26450.102,26599.078,30077.419
"1400",0,29,17,0,0,0,0,26614.68,29315.14,28503.726
"1401",0,29,15,0,0,1,0,26646.029,32509.985,19693.548
"1402",0,27,12,0,0,1,0,26646.029,35465.438,29540.323
"1403",0,31,12,0,1,1,0,26841.955,17732.719,6982.2581
"1404",0,31,12,0,1,1,0,26841.955,17732.719,6982.2581
"1405",0,29,12,0,0,1,0,26841.955,42854.071,20588.71
"1406",0,27,16,0,0,1,0,26841.955,19210.445,22200
"1407",0,26,17,1,0,0,0,26841.955,20392.627,25243.548
"1408",0,42,17,0,0,1,0,26841.955,36943.164,31330.645
"1409",0,24,12,1,0,1,0,26841.955,33839.939,31688.71
"1410",0,48,12,1,0,1,0,26908.57,36943.164,22558.065
"1411",0,25,13,0,0,1,0,26996.737,22165.899,28197.581
"1412",0,21,12,1,0,1,0,27037.882,20688.172,16560.484
"1413",0,48,12,0,0,1,0,27037.882,23643.625,25064.516
"1414",0,50,12,0,0,1,0,27037.882,27337.942,26854.839
"1415",0,28,17,0,0,1,0,27037.882,51720.43,27750
"1416",0,29,17,0,0,0,0,27037.882,26599.078,29182.258
"1417",0,33,17,0,0,1,0,27037.882,28815.668,31867.742
"1418",0,52,12,0,0,1,0,27220.094,32509.985,24706.452
"1419",0,22,12,0,0,1,0,27233.809,32509.985,14322.581
"1420",0,43,12,0,0,1,0,27233.809,29554.531,25064.516
"1421",0,34,13,0,0,1,0,27233.809,31032.258,25064.516
"1422",0,46,12,0,0,1,0,27233.809,28076.805,28645.161
"1423",0,31,17,0,0,1,0,27429.735,0,0
"1424",0,28,13,0,0,1,0,27429.735,23578.605,20588.71
"1425",0,44,12,1,0,1,0,27429.735,22609.217,21483.871
"1426",0,25,12,0,0,1,0,27429.735,28520.123,21483.871
"1427",0,29,14,0,0,1,0,27429.735,29644.673,22099.742
"1428",0,24,16,0,0,0,0,27429.735,25712.442,22200
"1429",0,31,12,0,0,1,0,27429.735,0,22379.032
"1430",0,40,12,1,0,1,0,27429.735,38420.891,23274.194
"1431",0,30,17,0,0,1,0,27429.735,20688.172,25064.516
"1432",0,26,16,1,0,1,0,27429.735,32509.985,25064.516
"1433",0,32,12,0,0,1,0,27429.735,16254.992,25064.516
"1434",0,26,15,0,0,1,0,27429.735,28815.668,25064.516
"1435",0,28,16,0,0,1,0,27429.735,31032.258,25064.516
"1436",0,54,13,0,0,1,0,27429.735,24382.488,25422.581
"1437",0,30,14,0,0,1,0,27429.735,31032.258,25780.645
"1438",0,33,14,0,0,1,0,27429.735,24382.488,25959.677
"1439",0,33,12,0,0,1,0,27429.735,27846.28,25959.677
"1440",0,26,12,0,0,1,0,27429.735,32509.985,26496.774
"1441",0,44,13,0,0,1,0,27429.735,35465.438,26774.274
"1442",0,49,12,0,0,1,0,27429.735,26599.078,26854.839
"1443",0,55,17,1,0,1,0,27429.735,17806.605,26854.839
"1444",0,28,12,0,0,1,0,27429.735,22165.899,26854.839
"1445",0,45,12,0,0,1,0,27429.735,25121.352,26854.839
"1446",0,30,14,1,0,1,0,27429.735,20688.172,26892.435
"1447",0,40,12,0,0,1,0,27429.735,25440.541,27008.806
"1448",0,27,17,0,0,1,0,27429.735,26599.078,27750
"1449",0,51,16,0,0,1,0,27429.735,28076.805,28645.161
"1450",0,51,16,0,0,1,0,27429.735,28076.805,28645.161
"1451",0,43,12,0,0,1,0,27429.735,25121.352,28645.161
"1452",0,37,12,0,0,1,0,27429.735,0,28645.161
"1453",0,37,12,0,0,1,0,27429.735,0,28645.161
"1454",0,38,14,0,0,1,0,27429.735,27929.032,29046.194
"1455",0,36,16,0,0,0,0,27429.735,30736.713,30256.452
"1456",0,27,13,1,0,1,0,27429.735,24973.579,30435.484
"1457",0,21,12,0,0,1,0,27429.735,31978.003,30435.484
"1458",0,25,14,0,0,0,0,27429.735,31032.258,32225.806
"1459",0,33,13,0,0,1,0,27429.735,38420.891,41177.419
"1460",0,38,14,0,0,1,0,27429.735,26599.078,68032.258
"1461",0,32,16,0,0,1,0,27625.662,33987.711,29540.323
"1462",0,27,12,0,0,0,0,27821.589,32509.985,27212.903
"1463",0,24,17,0,0,0,0,27821.589,32509.985,27570.968
"1464",0,43,12,0,0,1,0,27821.589,32509.985,28645.161
"1465",0,26,17,0,0,1,0,27843.141,49651.613,28645.161
"1466",0,33,12,0,0,1,0,28017.515,22756.989,25422.581
"1467",0,34,14,0,0,1,0,28017.515,36943.164,26854.839
"1468",0,28,12,0,0,1,0,28017.515,32509.985,29540.323
"1469",0,41,12,0,0,1,0,28017.515,32509.985,30435.484
"1470",0,25,12,0,0,1,0,28017.515,28076.805,31062.097
"1471",0,28,17,0,0,1,0,28017.515,31032.258,31151.613
"1472",0,26,13,1,0,1,0,28105.682,58653.923,37596.774
"1473",0,28,17,0,0,1,0,28213.442,26451.306,25422.581
"1474",0,53,12,0,0,1,0,28213.442,0,26854.839
"1475",0,55,12,0,0,1,0,28213.442,31771.121,33206.903
"1476",0,29,14,0,0,1,0,28409.369,23348.08,21125.806
"1477",0,39,14,0,0,1,0,28409.369,31032.258,28645.161
"1478",0,31,16,0,0,1,0,28409.369,32509.985,28915.5
"1479",0,25,16,0,0,1,0,28409.369,32509.985,29540.323
"1480",0,25,14,0,0,1,0,28409.369,10935.177,30435.484
"1481",0,29,16,0,0,1,0,28409.369,42854.071,32225.806
"1482",0,29,16,1,0,1,0,28409.369,29554.531,32225.806
"1483",0,27,14,0,0,1,0,28409.369,39898.618,32225.806
"1484",0,34,16,0,0,1,0,28409.369,35465.438,32583.871
"1485",0,45,12,0,0,1,0,28589.621,29258.986,28263.823
"1486",0,28,12,0,0,1,0,28605.295,34135.484,20588.71
"1487",0,43,16,0,0,1,0,28801.222,26953.733,27929.032
"1488",0,54,12,0,0,1,0,28889.389,31032.258,35806.452
"1489",0,29,16,0,0,1,0,28899.185,0,29540.323
"1490",0,55,12,0,0,1,0,29100.99,29369.816,26409.048
"1491",0,55,12,0,0,1,0,29100.99,29369.816,26409.048
"1492",0,29,12,1,0,0,0,29193.075,31032.258,15396.774
"1493",0,50,12,1,0,1,0,29193.075,25121.352,17903.226
"1494",0,24,12,0,0,1,0,29193.075,19242.955,21304.839
"1495",0,26,12,0,0,1,0,29330.224,38420.891,28287.097
"1496",0,41,13,0,0,0,0,29389.002,30293.395,0
"1497",0,47,17,0,0,1,0,29389.002,42410.753,20230.645
"1498",0,28,17,0,0,1,0,29389.002,19210.445,21483.871
"1499",0,42,12,0,0,1,0,29389.002,28490.568,22379.032
"1500",0,37,12,1,0,1,0,29389.002,19210.445,22379.032
"1501",0,37,12,1,0,1,0,29389.002,19210.445,22379.032
"1502",0,48,16,0,0,1,0,29389.002,0,23274.194
"1503",0,21,12,0,0,1,0,29389.002,28815.668,24169.355
"1504",0,46,12,0,0,1,0,29389.002,33987.711,24214.113
"1505",0,29,12,0,0,1,0,29389.002,35465.438,25959.677
"1506",0,38,12,0,0,1,0,29389.002,30191.432,26496.774
"1507",0,28,12,0,0,1,0,29389.002,35465.438,26854.839
"1508",0,38,12,0,0,1,0,29389.002,31032.258,26854.839
"1509",0,53,12,0,0,1,0,29389.002,26599.078,26854.839
"1510",0,46,12,0,0,1,0,29389.002,27781.26,27033.871
"1511",0,46,12,0,0,1,0,29389.002,27781.26,27033.871
"1512",0,33,16,0,0,1,0,29389.002,96052.227,27750
"1513",0,34,12,0,0,1,0,29389.002,11821.813,27912.919
"1514",0,35,17,0,0,1,0,29389.002,28076.805,28645.161
"1515",0,53,12,0,0,1,0,29389.002,29554.531,28645.161
"1516",0,26,12,0,0,1,0,29389.002,33987.711,28645.161
"1517",0,26,16,0,0,1,0,29389.002,35022.12,28645.161
"1518",0,50,13,0,0,1,0,29389.002,28076.805,29540.323
"1519",0,46,12,1,0,1,0,29389.002,22165.899,30435.484
"1520",0,43,14,0,0,0,0,29389.002,29554.531,30435.484
"1521",0,26,14,0,0,0,0,29389.002,29554.531,30435.484
"1522",0,33,17,0,0,1,0,29389.002,31032.258,30435.484
"1523",0,33,17,0,0,1,0,29389.002,19210.445,30435.484
"1524",0,42,12,0,0,1,0,29389.002,26007.988,30437.274
"1525",0,34,12,0,0,1,0,29389.002,31180.031,30793.548
"1526",0,34,12,0,0,1,0,29389.002,31180.031,30793.548
"1527",0,34,17,0,0,1,0,29389.002,25712.442,31330.645
"1528",0,37,17,0,0,1,0,29389.002,33987.711,31330.645
"1529",0,34,17,0,0,1,0,29389.002,32672.535,32225.806
"1530",0,37,12,1,0,1,0,29389.002,44331.797,32225.806
"1531",0,26,17,0,0,1,0,29389.002,35465.438,32225.806
"1532",0,36,17,0,0,1,0,29389.002,32509.985,34911.29
"1533",0,28,14,0,0,0,0,29389.002,33987.711,35448.387
"1534",0,31,12,0,0,1,0,29389.002,39159.754,35806.452
"1535",0,25,14,0,0,1,0,29389.002,33839.939,35806.452
"1536",0,31,14,0,0,1,0,29389.002,56153.61,35806.452
"1537",0,28,12,0,0,1,0,29389.002,47287.25,41177.419
"1538",0,34,12,0,0,1,0,29389.002,31032.258,42967.742
"1539",0,47,14,1,0,1,0,29390.961,36647.619,27750
"1540",0,35,12,0,0,1,0,29422.31,29554.531,28645.161
"1541",0,35,15,1,0,1,0,29477.169,19062.673,34098.484
"1542",0,35,15,1,0,1,0,29477.169,19062.673,34098.484
"1543",0,31,12,0,0,1,0,29584.929,29554.531,26854.839
"1544",0,24,12,0,0,1,0,29780.855,32509.985,30883.065
"1545",0,28,12,0,0,1,0,29976.782,0,0
"1546",0,27,16,0,0,1,0,29976.782,51720.43,30793.548
"1547",0,47,12,0,0,1,0,30074.745,15072.811,33312.532
"1548",0,47,12,0,0,1,0,30074.745,15072.811,33312.532
"1549",0,37,14,0,1,1,0,30108.053,26554.747,26854.839
"1550",0,22,14,0,0,1,0,30368.635,27485.714,20588.71
"1551",0,47,12,0,0,1,0,30368.635,25860.215,23274.194
"1552",0,32,14,0,0,1,0,30368.635,22165.899,24169.355
"1553",0,29,15,0,0,0,0,30368.635,44331.797,28645.161
"1554",0,27,16,0,0,0,0,30368.635,36943.164,31330.645
"1555",0,37,14,0,0,1,0,30368.635,81274.962,44758.065
"1556",0,37,14,0,0,1,0,30368.635,81274.962,44758.065
"1557",0,43,12,0,0,1,0,30564.562,31032.258,23811.29
"1558",0,43,12,0,0,1,0,30564.562,31032.258,23811.29
"1559",0,34,12,0,0,1,0,30564.562,24678.034,24885.484
"1560",0,30,12,0,0,1,0,30564.562,14777.266,26854.839
"1561",0,39,16,0,0,0,0,30564.562,33987.711,28645.161
"1562",0,35,16,0,0,1,0,30564.562,37120.492,29540.323
"1563",0,28,12,0,0,1,0,30564.562,36204.301,32941.935
"1564",0,32,12,0,0,1,0,30564.562,23052.535,35806.452
"1565",0,26,12,0,0,1,0,30564.562,39898.618,39387.097
"1566",0,30,12,1,0,1,0,30758.53,48247.773,35448.387
"1567",0,27,12,0,0,1,0,30760.489,31908.55,25064.516
"1568",0,27,16,0,0,1,0,30760.489,25860.215,26317.742
"1569",0,28,12,0,0,1,0,30760.489,39898.618,28824.194
"1570",0,39,12,0,0,1,0,30760.489,34726.575,32583.871
"1571",0,28,15,1,0,1,0,30768.326,30828.332,33486.194
"1572",0,48,12,0,0,1,0,30860.411,34753.174,29269.984
"1573",0,48,14,0,0,1,0,30895.678,32509.985,34732.258
"1574",0,37,17,0,0,1,0,30956.415,27939.376,30435.484
"1575",0,49,17,0,0,1,0,30956.415,35465.438,31867.742
"1576",0,25,15,0,0,1,0,30956.415,35465.438,41177.419
"1577",0,27,15,0,0,1,0,31152.342,43001.843,34016.129
"1578",0,51,17,0,1,1,0,31348.269,88663.594,0
"1579",0,24,15,0,0,1,0,31348.269,26599.078,26854.839
"1580",0,31,17,0,0,1,0,31348.269,32509.985,26854.839
"1581",0,45,12,0,0,1,0,31348.269,25564.67,27391.935
"1582",0,45,12,0,0,1,0,31348.269,25564.67,27391.935
"1583",0,39,14,0,0,1,0,31348.269,47287.25,27750
"1584",0,39,14,0,0,1,0,31348.269,47287.25,27750
"1585",0,25,17,0,0,1,0,31348.269,35561.49,28249.5
"1586",0,53,17,0,0,1,0,31348.269,27929.032,28645.161
"1587",0,26,16,0,0,1,0,31348.269,35465.438,28645.161
"1588",0,31,12,0,0,1,0,31348.269,27337.942,28645.161
"1589",0,32,17,0,0,1,0,31348.269,28076.805,28645.161
"1590",0,48,17,0,0,1,0,31348.269,32951.825,29540.323
"1591",0,47,17,0,0,0,0,31348.269,29258.986,29540.323
"1592",0,44,16,0,0,1,0,31348.269,19210.445,30435.484
"1593",0,41,16,0,0,1,0,31348.269,20688.172,30435.484
"1594",0,44,16,0,0,1,0,31348.269,33987.711,30435.484
"1595",0,52,17,0,0,1,0,31348.269,32509.985,31293.048
"1596",0,40,12,0,0,1,0,31348.269,27633.487,31330.645
"1597",0,52,12,0,0,0,0,31348.269,32509.985,32225.806
"1598",0,53,16,0,0,1,0,31348.269,32509.985,32225.806
"1599",0,42,16,0,0,1,0,31348.269,32214.439,32225.806
"1600",0,39,14,0,0,1,0,31348.269,31020.436,32569.548
"1601",0,42,17,0,0,1,0,31348.269,39159.754,32762.903
"1602",0,31,14,0,0,1,0,31348.269,38986.86,34016.129
"1603",0,47,14,0,0,1,0,31348.269,25150.906,34016.129
"1604",0,51,16,0,0,1,0,31348.269,44331.797,35448.387
"1605",0,44,13,0,0,1,0,31348.269,36943.164,35806.452
"1606",0,35,14,0,0,1,0,31348.269,42854.071,36630
"1607",0,44,16,1,0,1,0,31644.118,23495.853,30621.677
"1608",0,46,12,0,0,1,0,31740.122,17437.174,25780.645
"1609",0,32,14,0,0,1,0,31818.493,70930.876,31330.645
"1610",0,29,16,0,0,1,0,31936.049,24825.806,26640
"1611",0,38,17,0,0,0,0,31936.049,33805.951,33300
"1612",0,26,14,0,0,1,0,32131.976,28032.473,29898.387
"1613",0,43,16,0,0,1,0,32131.976,33987.711,31330.645
"1614",0,45,16,0,0,0,0,32131.976,31401.69,31330.645
"1615",0,34,17,0,0,0,0,32131.976,9161.9048,44758.065
"1616",0,49,14,0,0,1,0,32327.902,24530.261,14322.581
"1617",0,27,17,0,0,1,0,32327.902,36943.164,25064.516
"1618",0,26,16,0,0,1,0,32327.902,32509.985,27750
"1619",0,41,16,0,0,1,0,32327.902,0,31330.645
"1620",0,43,14,0,0,1,0,32327.902,31032.258,31420.161
"1621",0,28,13,0,0,1,0,32327.902,40637.481,31688.71
"1622",0,28,12,1,0,1,0,32327.902,39898.618,32225.806
"1623",0,27,16,0,0,1,0,32327.902,39159.754,32225.806
"1624",0,32,12,0,0,1,0,32327.902,32509.985,32225.806
"1625",0,31,12,0,0,1,0,32327.902,32509.985,32225.806
"1626",0,38,17,0,0,0,0,32327.902,43297.389,32225.806
"1627",0,43,12,0,0,0,0,32327.902,33987.711,33479.032
"1628",0,34,17,0,0,1,0,32327.902,33987.711,34016.129
"1629",0,22,14,0,0,1,0,32327.902,32509.985,41177.419
"1630",0,50,14,0,0,1,0,32602.2,27314.298,27889.645
"1631",0,44,14,0,0,1,0,32719.756,26952.255,29540.323
"1632",0,53,12,0,0,1,0,32868.66,18914.9,31509.677
"1633",0,47,12,0,0,1,0,32915.682,18914.9,27750
"1634",0,47,12,0,0,1,0,32915.682,18914.9,27750
"1635",0,41,16,1,0,1,0,33307.536,22165.899,23274.194
"1636",0,41,16,1,0,1,0,33307.536,22165.899,23274.194
"1637",0,41,16,1,0,1,0,33307.536,22165.899,23274.194
"1638",0,48,16,0,0,1,0,33307.536,31918.894,26058.145
"1639",0,48,16,0,0,1,0,33307.536,31918.894,26058.145
"1640",0,36,13,0,0,1,0,33307.536,28372.35,28645.161
"1641",0,49,12,0,0,1,0,33307.536,32580.916,28645.161
"1642",0,33,17,1,0,1,0,33307.536,17732.719,29540.323
"1643",0,49,14,0,0,1,0,33307.536,29554.531,30435.484
"1644",0,36,12,0,0,1,0,33307.536,31032.258,30435.484
"1645",0,50,17,0,0,1,0,33307.536,25860.215,30435.484
"1646",0,36,12,0,0,1,0,33307.536,41376.344,30435.484
"1647",0,27,16,0,0,1,0,33307.536,0,30435.484
"1648",0,52,16,0,0,1,0,33307.536,28815.668,30793.548
"1649",0,38,12,0,0,1,0,33307.536,31771.121,31330.645
"1650",0,25,14,0,0,1,0,33307.536,35760.983,31330.645
"1651",0,33,17,0,0,1,0,33307.536,35465.438,31867.742
"1652",0,30,12,0,0,1,0,33307.536,37682.028,32046.774
"1653",0,53,12,0,0,1,0,33307.536,33544.393,32225.806
"1654",0,34,12,0,0,1,0,33307.536,31032.258,32583.871
"1655",0,36,12,0,0,1,0,33307.536,33987.711,33120.968
"1656",0,42,13,0,0,1,0,33307.536,44331.797,33120.968
"1657",0,34,12,0,0,1,0,33307.536,32509.985,34016.129
"1658",0,29,17,0,0,1,0,33307.536,26980.332,34016.129
"1659",0,52,12,0,0,1,0,33307.536,28667.896,34171.887
"1660",0,42,14,0,0,1,0,33307.536,48764.977,37596.774
"1661",0,53,15,0,0,1,0,33307.536,38420.891,37596.774
"1662",0,32,13,1,0,1,0,33307.536,46891.22,37596.774
"1663",0,39,12,0,0,1,0,33307.536,28076.805,39387.097
"1664",0,28,16,0,0,1,0,33307.536,34726.575,39387.097
"1665",0,28,12,1,0,1,0,33503.462,25121.352,26854.839
"1666",0,26,14,0,0,1,0,33503.462,34559.591,36032.032
"1667",0,25,14,1,0,1,0,33699.389,25121.352,17724.194
"1668",0,52,12,0,0,1,0,33895.316,39011.982,47622.581
"1669",0,35,16,0,0,1,0,34091.242,31032.258,26854.839
"1670",0,44,12,0,0,1,0,34091.242,35465.438,32046.774
"1671",0,33,15,0,0,1,0,34091.242,33248.848,34016.129
"1672",0,29,12,0,1,1,0,34287.169,39159.754,26541.532
"1673",0,53,16,0,0,1,0,34287.169,22165.899,28645.161
"1674",0,26,16,0,0,1,0,34287.169,36943.164,32225.806
"1675",0,37,17,0,0,1,0,34287.169,41376.344,35806.452
"1676",0,45,12,0,0,1,0,34287.169,31032.258,35806.452
"1677",0,27,17,0,0,1,0,34287.169,39307.527,37596.774
"1678",0,38,12,1,0,1,0,34483.096,19210.445,23632.258
"1679",0,34,13,0,0,1,0,34483.096,33396.621,31509.677
"1680",0,34,12,0,0,1,0,34731.923,39898.618,30435.484
"1681",0,32,14,0,0,1,0,34874.949,41376.344,35788.548
"1682",0,32,12,0,0,0,0,35070.876,27337.942,32225.806
"1683",0,29,14,0,0,1,0,35266.802,20688.172,16112.903
"1684",0,38,12,1,0,1,0,35266.802,36943.164,25064.516
"1685",0,25,14,1,0,1,0,35266.802,33101.075,25601.613
"1686",0,35,12,0,0,1,0,35266.802,32509.985,26854.839
"1687",0,35,12,0,0,1,0,35266.802,32509.985,26854.839
"1688",0,31,17,0,0,1,0,35266.802,62064.516,31806.871
"1689",0,49,12,0,0,1,0,35266.802,47287.25,32225.806
"1690",0,55,12,0,0,1,0,35266.802,25860.215,32225.806
"1691",0,32,12,0,0,1,0,35266.802,33987.711,32225.806
"1692",0,46,14,0,0,1,0,35266.802,33987.711,33120.968
"1693",0,28,15,0,0,1,0,35266.802,35465.438,34016.129
"1694",0,34,16,0,0,1,0,35266.802,35465.438,34016.129
"1695",0,35,16,0,0,1,0,35266.802,40489.708,34016.129
"1696",0,34,12,0,0,1,0,35266.802,36943.164,35806.452
"1697",0,40,16,0,0,1,0,35266.802,36943.164,35806.452
"1698",0,40,16,0,0,1,0,35266.802,36943.164,35806.452
"1699",0,29,14,0,0,1,0,35266.802,45809.524,37596.774
"1700",0,45,12,0,0,1,0,35266.802,38420.891,38366.613
"1701",0,34,16,0,0,1,0,35266.802,41671.889,39387.097
"1702",0,47,12,0,0,1,0,35266.802,42262.98,40103.226
"1703",0,31,16,0,0,1,0,35266.802,35465.438,41177.419
"1704",0,53,12,1,0,1,0,35266.802,35465.438,42967.742
"1705",0,51,12,0,0,1,0,35266.802,0,44758.065
"1706",0,40,16,0,0,1,0,35266.802,56153.61,44758.065
"1707",0,27,12,0,0,1,0,35266.802,14777.266,53888.71
"1708",0,33,16,0,1,1,0,35266.802,96052.227,85935.484
"1709",0,41,16,0,0,1,0,35582.244,42854.071,34016.129
"1710",0,41,16,0,0,1,0,35582.244,42854.071,34016.129
"1711",0,33,12,0,0,1,0,35658.656,32509.985,34016.129
"1712",0,53,13,0,0,1,0,35658.656,35465.438,35806.452
"1713",0,45,12,0,0,1,0,35756.619,27377.84,31509.677
"1714",0,50,17,0,0,1,0,36050.509,13299.539,37596.774
"1715",0,37,14,0,0,1,0,36197.454,21870.353,29361.29
"1716",0,27,16,0,0,1,0,36246.436,0,0
"1717",0,27,16,0,0,1,0,36246.436,40903.472,28192.21
"1718",0,48,12,0,0,1,0,36246.436,32509.985,31330.645
"1719",0,47,12,0,0,1,0,36246.436,42854.071,31796.129
"1720",0,47,17,0,0,1,0,36246.436,35465.438,34016.129
"1721",0,33,15,0,0,1,0,36246.436,35465.438,34213.065
"1722",0,32,17,0,0,1,0,36640.248,57631.336,34016.129
"1723",0,34,14,0,0,1,0,36834.216,0,0
"1724",0,43,17,0,0,1,0,37226.069,30441.167,16650
"1725",0,31,14,0,0,1,0,37226.069,25860.215,17903.226
"1726",0,26,12,0,0,1,0,37226.069,26599.078,25959.677
"1727",0,29,14,0,0,0,0,37226.069,36943.164,27284.516
"1728",0,44,17,0,0,1,0,37226.069,37386.482,32075.419
"1729",0,36,17,0,1,1,0,37226.069,39603.072,33300
"1730",0,26,17,0,0,1,0,37226.069,44331.797,34016.129
"1731",0,28,16,0,0,1,0,37226.069,35465.438,34016.129
"1732",0,35,17,0,0,1,0,37226.069,39898.618,35806.452
"1733",0,52,12,0,0,1,0,37226.069,48764.977,35831.516
"1734",0,36,13,0,0,0,0,37226.069,44308.154,36150.194
"1735",0,28,17,0,0,1,0,37226.069,38420.891,37507.258
"1736",0,44,17,0,0,1,0,37226.069,36204.301,37596.774
"1737",0,37,13,0,0,1,0,37226.069,39529.186,37596.774
"1738",0,51,12,0,0,1,0,37226.069,35465.438,38939.516
"1739",0,50,12,0,0,1,0,37226.069,36943.164,39029.032
"1740",0,29,12,0,0,1,0,37226.069,27918.688,39924.194
"1741",0,32,17,0,0,1,0,37226.069,25121.352,46548.387
"1742",0,38,14,0,0,1,0,37226.069,44331.797,50129.032
"1743",0,47,17,0,0,1,0,37343.625,35732.906,28906.548
"1744",0,47,17,0,0,1,0,37343.625,35732.906,28906.548
"1745",0,31,17,0,0,1,0,38009.776,42854.071,36705.194
"1746",0,50,16,0,0,1,0,38205.703,33987.711,34911.29
"1747",0,39,12,0,0,1,0,38205.703,43740.707,39387.097
"1748",0,27,13,0,0,1,0,38401.629,11128.759,34016.129
"1749",0,46,16,0,0,1,0,38597.556,48764.977,37596.774
"1750",0,46,16,0,0,1,0,38597.556,48764.977,37596.774
"1751",0,33,16,0,0,1,0,38597.556,42854.071,41177.419
"1752",0,25,16,0,0,0,0,39185.336,23389.456,0
"1753",0,36,12,0,0,1,0,39185.336,16254.992,15217.742
"1754",0,39,12,0,0,1,0,39185.336,23643.625,24169.355
"1755",0,35,17,0,0,1,0,39185.336,33426.175,30435.484
"1756",0,35,17,0,0,1,0,39185.336,33426.175,30435.484
"1757",0,46,17,0,0,1,0,39185.336,31298.249,31330.645
"1758",0,31,17,0,0,1,0,39185.336,47287.25,33120.968
"1759",0,52,15,0,0,1,0,39185.336,38420.891,35806.452
"1760",0,50,16,0,0,0,0,39185.336,40637.481,35806.452
"1761",0,49,12,0,0,1,0,39185.336,33987.711,35806.452
"1762",0,53,16,0,0,1,0,39185.336,51720.43,35806.452
"1763",0,44,14,0,0,1,0,39185.336,35465.438,35806.452
"1764",0,46,16,0,0,1,0,39185.336,36943.164,35806.452
"1765",0,42,14,0,0,1,0,39185.336,39898.618,36701.613
"1766",0,43,12,0,0,1,0,39185.336,45809.524,36701.613
"1767",0,28,12,1,0,1,0,39185.336,34726.575,36776.806
"1768",0,54,15,0,0,1,0,39185.336,39304.571,37471.452
"1769",0,42,16,0,0,1,0,39185.336,47287.25,37596.774
"1770",0,34,16,0,0,1,0,39185.336,39898.618,37596.774
"1771",0,29,13,1,0,1,0,39185.336,38420.891,37596.774
"1772",0,47,16,0,0,1,0,39185.336,38420.891,39387.097
"1773",0,33,16,0,0,1,0,39185.336,44331.797,39387.097
"1774",0,40,17,0,1,1,0,39185.336,33987.711,41177.419
"1775",0,40,17,0,1,1,0,39185.336,33987.711,41177.419
"1776",0,45,14,0,0,1,0,39185.336,36943.164,42538.065
"1777",0,31,16,0,0,1,0,39185.336,76841.782,42967.742
