internet,male,age,age2,log_expense,Edu_years,caucasian,employed,tvcable,bussines,studying,children,numpeople,single,strat2,strat3,strat4,strat5,strat6
1,0,51,2601,5.839531768,6,0,1,1,0,1,2,5,0,0,0,0,0,0
1,1,46,2116,6.350357462,12,0,0,1,0,1,0,4,0,1,0,0,0,0
1,0,62,3844,6.127213885,0,0,1,1,1,0,0,3,0,1,0,0,0,0
1,0,62,3844,6.350357462,12,0,0,1,0,1,1,5,0,1,0,0,0,0
0,1,54,2916,4.964063118,0,0,0,0,1,0,0,1,1,1,0,0,0,0
0,0,74,5476,4.453237401,0,0,1,0,1,0,0,1,1,0,0,0,0,0
0,1,65,4225,4.74091948,0,1,0,0,0,0,0,2,1,0,0,0,0,0
0,1,57,3249,6.021853345,6,1,0,1,0,1,5,7,1,0,0,0,0,0
0,1,27,729,5.434066704,6,0,0,1,0,1,2,4,0,0,0,0,0,0
0,1,44,1936,5.657210264,15,0,1,0,0,1,1,3,1,0,0,0,0,0
0,1,53,2809,5.8723216,6,0,1,1,0,0,0,2,0,0,1,0,0,0
0,1,40,1600,6.532678949,15,1,1,1,0,1,2,4,0,0,1,0,0,0
0,1,63,3969,5.747050882,6,1,0,1,0,1,2,4,1,0,1,0,0,0
0,1,78,6084,4.74091948,0,0,0,0,0,0,0,1,1,1,0,0,0,0
0,0,54,2916,5.839531768,0,0,1,0,0,1,1,6,0,0,0,0,0,0
0,1,21,441,4.74091948,0,1,0,0,0,1,1,2,1,0,0,0,0,0
1,1,25,625,5.434066704,6,0,1,1,0,1,2,6,0,1,0,0,0,0
1,1,31,961,5.657210264,12,0,1,0,0,1,3,5,1,0,0,0,0,0
1,1,57,3249,5.993682461,0,0,0,1,0,1,1,5,1,1,0,0,0,0
0,1,49,2401,5.657210264,12,0,0,0,0,1,0,3,1,0,1,0,0,0
1,0,70,4900,6.755822494,0,0,0,1,0,1,1,5,0,0,1,0,0,0
0,1,35,1225,6.350357462,15,0,1,1,0,1,2,6,1,0,1,0,0,0
1,1,39,1521,6.350357462,12,0,1,0,0,1,0,6,1,0,1,0,0,0
0,0,30,900,5.657210264,12,0,1,0,0,0,0,3,0,0,1,0,0,0
1,0,60,3600,6.532678949,17,0,0,0,0,1,1,5,0,0,1,0,0,0
0,0,69,4761,6.127213885,0,0,0,0,0,0,0,3,0,0,1,0,0,0
0,0,29,841,5.993682461,12,0,1,1,0,0,1,3,0,0,1,0,0,0
0,0,40,1600,5.839531768,6,1,1,1,0,1,2,4,0,0,1,0,0,0
0,1,52,2704,6.244996867,0,0,1,1,1,0,0,3,0,0,1,0,0,0
0,0,31,961,6.350357462,0,0,0,0,0,1,1,3,0,1,0,0,0,0
1,0,45,2025,6.350357462,17,1,1,1,0,1,1,3,0,1,0,0,0,0
0,0,28,784,5.839531768,6,0,0,1,0,0,0,2,0,0,0,0,0,0
1,0,50,2500,6.755822494,12,0,1,1,0,1,2,6,0,0,1,0,0,0
1,0,58,3364,6.350357462,12,0,1,1,0,1,1,3,0,0,1,0,0,0
1,1,35,1225,6.755822494,15,1,1,1,0,1,1,4,0,0,1,0,0,0
0,1,43,1849,5.993682461,12,0,0,0,0,1,1,3,1,0,1,0,0,0
1,0,47,2209,7.04350466,12,0,0,1,0,1,1,3,0,0,1,0,0,0
0,1,50,2500,5.752520415,12,0,1,1,0,1,0,2,1,0,1,0,0,0
0,1,50,2500,5.993682461,6,1,0,1,0,1,0,3,1,0,1,0,0,0
1,0,34,1156,6.127213885,15,0,0,1,0,0,1,3,0,0,1,0,0,0
0,0,52,2704,5.300535305,0,0,1,0,0,1,2,7,0,1,0,0,0,0
1,0,50,2500,6.127213885,6,0,1,1,0,1,0,3,0,1,0,0,0,0
1,0,54,2916,7.1250846,12,0,0,1,0,1,3,9,0,0,1,0,0,0
0,0,65,4225,6.127213885,6,0,0,1,0,0,0,3,0,0,1,0,0,0
1,0,48,2304,5.993682461,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,1,43,1849,5.657210264,0,0,0,0,0,1,3,6,1,1,0,0,0,0
1,0,40,1600,5.993682461,6,1,1,1,0,1,2,4,0,0,1,0,0,0
1,0,34,1156,6.350357462,12,0,1,1,0,0,0,2,1,0,1,0,0,0
0,0,50,2500,6.127213885,6,0,1,1,0,0,1,4,0,1,0,0,0,0
1,0,69,4761,6.755822494,6,0,0,0,0,1,2,9,0,0,1,0,0,0
1,0,52,2704,6.532678949,6,0,1,1,0,0,0,4,0,0,1,0,0,0
1,1,52,2704,6.127213885,12,1,1,1,0,0,0,2,1,0,1,0,0,0
0,1,65,4225,6.820361065,6,0,0,1,0,1,0,6,1,0,1,0,0,0
0,0,67,4489,5.782961394,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1,0,25,625,6.244996867,15,0,1,1,0,0,0,2,0,0,1,0,0,0
1,0,45,2025,6.532678949,15,0,1,1,0,0,0,2,0,0,1,0,0,0
0,0,55,3025,5.300535305,12,0,1,0,0,1,0,3,0,0,1,0,0,0
0,0,76,5776,5.839531768,6,1,0,1,0,0,0,2,0,0,1,0,0,0
1,0,42,1764,6.621910065,12,1,1,1,0,1,1,4,0,0,1,0,0,0
1,0,65,4225,7.266648142,20,0,1,1,0,0,1,6,0,0,1,0,0,0
0,0,77,5929,5.993682461,0,0,0,0,0,0,0,4,0,0,1,0,0,0
0,0,36,1296,6.127213885,6,0,1,1,0,1,2,4,0,1,0,0,0,0
1,0,40,1600,5.782432243,12,1,1,1,0,1,1,3,0,1,0,0,0,0
0,1,32,1024,5.300535305,12,1,0,1,0,1,3,4,1,1,0,0,0,0
1,0,40,1600,5.839531768,6,0,1,1,0,1,2,5,0,1,0,0,0,0
0,0,66,4356,4.230093914,6,0,0,0,1,0,0,2,0,1,0,0,0,0
0,1,34,1156,5.482856879,6,0,1,1,1,0,2,4,1,1,0,0,0,0
1,1,43,1849,6.244996867,6,1,1,1,0,1,0,3,0,1,0,0,0,0
1,0,41,1681,6.350357462,6,1,1,1,0,1,0,4,0,1,0,0,0,0
1,0,40,1600,6.127213885,12,0,1,1,0,1,1,4,0,0,1,0,0,0
1,1,50,2500,6.127213885,6,0,0,1,0,1,3,7,1,0,1,0,0,0
1,1,33,1089,6.350357462,12,1,0,1,0,1,1,4,1,1,0,0,0,0
0,0,74,5476,5.434066704,0,0,0,1,1,0,0,2,0,0,1,0,0,0
0,0,35,1225,6.350357462,15,0,1,0,0,1,3,5,0,0,1,0,0,0
0,1,64,4096,5.752520415,6,0,0,0,0,1,0,5,1,0,1,0,0,0
1,0,58,3364,6.350357462,12,1,1,1,0,0,0,2,0,0,1,0,0,0
1,0,48,2304,6.532678949,6,0,1,1,0,1,1,5,0,0,1,0,0,0
0,1,49,2401,5.382773398,6,0,0,1,0,0,0,1,1,0,1,0,0,0
1,0,45,2025,6.330154697,12,0,1,1,1,1,2,5,0,0,1,0,0,0
0,1,41,1681,6.233823593,6,0,1,1,0,1,1,2,1,0,1,0,0,0
1,0,45,2025,6.445667596,0,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,41,1681,5.993682461,12,1,1,1,0,1,2,4,0,0,1,0,0,0
0,1,24,576,6.127213885,6,0,1,1,1,1,1,3,0,1,0,0,0,0
1,0,63,3969,5.993682461,6,0,0,1,0,1,0,5,0,1,0,0,0,0
1,0,55,3025,5.434066704,6,1,1,1,0,0,0,4,0,1,0,0,0,0
0,1,70,4900,5.657210264,6,0,0,1,0,0,0,2,1,1,0,0,0,0
0,0,72,5184,5.839531768,0,1,0,1,0,0,0,3,0,1,0,0,0,0
1,1,35,1225,5.657210264,15,1,0,1,0,1,3,5,0,1,0,0,0,0
1,0,57,3249,5.993682461,0,1,1,1,1,1,0,5,0,1,0,0,0,0
0,1,34,1156,5.839531768,12,0,1,1,0,1,2,3,1,1,0,0,0,0
0,1,54,2916,6.151906502,0,0,0,1,0,1,0,3,1,0,0,0,0,0
0,1,84,7056,4.453237401,0,0,0,1,0,0,0,4,0,0,0,0,0,0
1,0,60,3600,7.04350466,20,0,1,1,0,0,0,2,0,0,0,1,0,0
0,1,66,4356,6.350357462,0,0,0,0,0,1,0,4,1,0,1,0,0,0
0,1,73,5329,5.993682461,6,1,0,1,0,0,0,2,1,0,0,1,0,0
0,1,77,5929,6.350357462,20,1,0,1,0,0,0,2,1,0,0,1,0,0
1,0,67,4489,6.612721704,6,1,0,1,0,1,0,4,0,0,1,0,0,0
1,0,46,2116,6.29906413,12,0,1,1,0,1,2,4,0,1,0,0,0,0
0,0,42,1764,5.993682461,12,0,1,1,0,0,0,1,1,1,0,0,0,0
0,0,42,1764,5.210923098,6,1,1,1,0,0,2,4,0,1,0,0,0,0
0,0,61,3721,6.127213885,6,1,0,1,1,1,1,4,0,1,0,0,0,0
1,1,63,3969,5.993682461,0,1,0,1,0,1,3,7,1,1,0,0,0,0
0,1,19,361,5.434066704,15,0,0,0,0,1,0,1,1,1,0,0,0,0
0,1,68,4624,4.047772334,12,0,0,1,0,0,0,2,1,0,1,0,0,0
0,0,64,4096,5.839531768,6,1,1,1,0,0,0,3,0,1,0,0,0,0
0,0,68,4624,5.919574537,6,0,0,1,0,0,0,4,0,1,0,0,0,0
1,1,31,961,6.755822494,17,1,1,1,0,1,2,4,0,0,1,0,0,0
1,0,41,1681,6.127213885,12,0,0,1,0,1,1,3,0,1,0,0,0,0
1,1,60,3600,6.127213885,6,0,0,0,0,1,2,4,1,1,0,0,0,0
0,0,40,1600,6.244996867,12,0,1,0,0,1,2,4,0,1,0,0,0,0
1,0,45,2025,6.330154697,12,0,1,1,0,1,1,8,0,1,0,0,0,0
1,0,73,5329,6.755822494,12,0,0,0,0,1,2,5,0,0,1,0,0,0
1,1,34,1156,5.551849706,15,1,1,1,0,0,0,1,1,0,0,1,0,0
0,0,28,784,6.127213885,15,0,0,1,0,1,2,4,0,0,0,0,0,0
0,1,59,3481,5.657210264,12,0,0,0,0,0,0,2,0,0,1,0,0,0
0,1,56,3136,3.691097343,0,0,1,1,0,1,1,5,0,0,1,0,0,0
0,0,29,841,6.755822494,17,1,1,1,0,0,1,3,0,0,1,0,0,0
1,0,59,3481,5.839531768,6,1,1,1,0,1,1,5,0,0,1,0,0,0
0,1,44,1936,5.657210264,6,1,0,1,0,1,2,4,0,0,1,0,0,0
0,0,37,1369,5.551849706,6,0,0,1,0,1,1,3,0,1,0,0,0,0
0,0,72,5184,6.127213885,6,1,0,0,0,1,1,4,0,1,0,0,0,0
0,0,43,1849,5.551849706,6,1,1,0,0,1,2,4,0,0,0,0,0,0
0,1,30,900,4.74091948,12,1,0,0,0,1,3,4,1,0,0,0,0,0
0,0,37,1369,4.74091948,6,0,0,0,0,1,2,4,0,0,0,0,0,0
1,0,48,2304,6.127213885,17,0,1,1,0,1,0,5,0,0,1,0,0,0
0,0,70,4900,7.04350466,12,1,1,1,0,0,0,4,0,0,1,0,0,0
0,1,47,2209,5.919574537,12,0,1,1,0,1,0,4,1,0,1,0,0,0
0,1,68,4624,5.657210264,0,0,0,0,0,1,1,4,1,1,0,0,0,0
1,0,46,2116,6.755822494,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,1,32,1024,5.657210264,12,0,1,0,0,1,1,2,1,0,1,0,0,0
1,0,29,841,6.244996867,12,0,1,0,0,0,0,3,1,0,1,0,0,0
0,1,63,3969,6.755822494,12,0,0,1,0,0,0,3,1,0,0,1,0,0
0,0,81,6561,5.657210264,6,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,40,1600,5.551849706,6,0,1,0,0,1,2,4,0,0,0,0,0,0
0,0,72,5184,6.350357462,6,0,0,0,0,1,2,6,0,1,0,0,0,0
0,0,44,1936,6.755822494,6,0,1,1,0,1,1,4,0,1,0,0,0,0
1,0,49,2401,6.532678949,12,0,1,1,0,1,1,3,0,0,1,0,0,0
0,1,39,1521,5.839531768,12,0,0,0,0,0,0,2,1,1,0,0,0,0
0,1,62,3844,5.839531768,0,0,0,0,0,1,1,4,1,0,1,0,0,0
0,1,75,5625,5.300535305,12,0,0,0,0,0,0,1,1,1,0,0,0,0
0,1,33,1089,5.146384559,12,0,0,0,0,1,3,4,1,1,0,0,0,0
1,0,66,4356,5.993682461,12,0,0,1,0,0,0,3,0,1,0,0,0,0
0,0,30,900,5.657210264,6,1,1,1,0,1,1,3,0,1,0,0,0,0
0,0,32,1024,6.445667596,12,1,1,1,0,1,1,5,0,1,0,0,0,0
0,0,27,729,4.964063118,12,0,1,1,0,0,0,1,1,1,0,0,0,0
1,1,40,1600,5.551849706,12,1,1,1,0,0,0,2,1,0,0,0,0,0
1,1,50,2500,6.244996867,0,1,1,1,0,0,1,3,1,0,0,0,0,0
0,1,34,1156,5.657210264,6,0,1,1,0,1,1,2,1,0,0,0,0,0
1,1,55,3025,5.839531768,0,0,0,1,0,0,0,4,1,1,0,0,0,0
0,1,21,441,5.146384559,15,0,0,1,0,0,0,1,1,0,0,0,0,0
0,0,74,5476,5.919574537,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1,1,45,2025,5.657210264,6,0,1,1,0,1,0,2,1,1,0,0,0,0
1,1,81,6561,5.839531768,6,0,0,0,0,0,0,2,0,1,0,0,0,0
0,1,67,4489,5.839531768,0,0,1,1,0,0,0,2,1,0,0,0,0,0
0,0,25,625,5.993682461,12,0,1,1,0,1,2,5,0,0,0,0,0,0
0,0,66,4356,5.434066704,6,1,0,1,0,0,0,2,0,0,1,0,0,0
0,1,69,4761,5.657210264,0,0,0,1,1,0,0,3,1,1,0,0,0,0
1,1,53,2809,6.350357462,12,0,1,1,0,1,1,4,0,1,0,0,0,0
0,0,32,1024,6.880985659,15,0,1,1,0,1,1,3,0,0,1,0,0,0
0,0,47,2209,6.7356198,6,1,1,1,0,1,1,3,0,0,1,0,0,0
1,1,57,3249,6.399147544,6,0,0,1,0,1,1,3,1,1,0,0,0,0
0,1,26,676,6.350357462,12,0,0,1,0,1,2,4,0,0,1,0,0,0
1,0,71,5041,6.721920988,6,0,0,1,0,1,1,5,0,0,1,0,0,0
0,0,86,7396,5.839531768,6,0,0,0,1,0,0,3,1,0,1,0,0,0
1,0,32,1024,6.445667596,17,1,1,1,0,1,1,3,0,0,1,0,0,0
1,0,43,1849,6.350357462,6,0,1,1,0,1,2,5,0,0,1,0,0,0
1,0,58,3364,6.244996867,12,0,1,1,0,0,0,3,0,0,1,0,0,0
1,0,24,576,6.062675314,15,0,1,1,0,0,0,3,1,0,1,0,0,0
0,1,73,5329,5.993682461,12,0,0,1,0,0,0,2,1,0,1,0,0,0
0,1,70,4900,5.839531768,6,0,0,0,0,0,0,1,1,0,1,0,0,0
0,1,34,1156,7.183266587,15,1,1,1,0,1,1,2,1,0,1,0,0,0
0,1,56,3136,5.300535305,6,0,1,0,0,0,0,1,1,0,1,0,0,0
1,0,36,1296,6.612721704,15,1,1,1,0,1,2,4,0,0,1,0,0,0
0,1,59,3481,6.244996867,12,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0,47,2209,5.839531768,12,0,1,1,0,1,1,2,1,0,1,0,0,0
1,0,31,961,6.244996867,12,0,1,1,0,1,0,2,0,0,1,0,0,0
1,1,60,3600,6.755822494,6,0,0,1,0,1,0,6,1,0,1,0,0,0
0,0,70,4900,6.532678949,6,0,0,0,0,1,0,6,0,1,0,0,0,0
0,1,27,729,6.127213885,12,0,1,1,0,1,2,5,0,0,1,0,0,0
1,1,33,1089,5.770538878,12,0,1,1,0,1,1,2,1,1,0,0,0,0
0,1,40,1600,5.839531768,6,0,1,1,0,0,0,3,1,1,0,0,0,0
1,0,38,1444,6.832783545,12,1,1,1,0,1,2,6,0,1,0,0,0,0
0,1,42,1764,5.434066704,0,1,0,1,0,1,1,3,1,1,0,0,0,0
0,0,79,6241,5.492335583,6,1,0,1,0,0,0,2,0,0,1,0,0,0
0,1,30,900,5.839531768,12,1,1,1,0,1,1,2,1,1,0,0,0,0
1,1,75,5625,6.244996867,6,0,0,1,0,1,1,2,1,0,1,0,0,0
0,1,59,3481,6.532678949,6,1,0,1,0,0,0,2,1,0,0,1,0,0
1,1,59,3481,7.04350466,15,0,0,1,0,1,1,4,1,0,0,1,0,0
1,1,18,324,7.448969652,12,0,0,0,0,1,0,5,1,0,1,0,0,0
1,1,35,1225,7.04350466,20,0,1,1,0,0,0,3,0,1,0,0,0,0
0,1,60,3600,5.839531768,12,0,0,1,0,0,0,3,0,0,1,0,0,0
0,1,40,1600,6.244996867,12,0,1,0,0,1,3,6,1,0,1,0,0,0
1,1,40,1600,5.839531768,6,0,0,0,0,1,6,7,1,1,0,0,0,0
0,1,43,1849,5.657210264,0,0,1,0,0,0,0,3,0,1,0,0,0,0
1,1,38,1444,6.532678949,20,0,1,1,0,0,0,2,0,0,0,1,0,0
0,0,78,6084,6.127213885,6,0,0,1,0,0,0,1,1,0,0,1,0,0
1,1,47,2209,6.062675314,15,0,1,1,0,1,0,2,1,0,0,1,0,0
1,1,63,3969,6.127213885,15,1,0,1,0,0,0,1,1,0,0,1,0,0
1,0,47,2209,6.350357462,15,1,1,1,0,0,0,2,1,0,0,1,0,0
1,0,46,2116,7.448969652,15,0,1,1,0,1,1,4,0,0,0,1,0,0
1,0,64,4096,6.755822494,12,0,0,1,0,0,0,2,0,0,0,1,0,0
1,1,56,3136,6.350357462,15,1,0,1,0,1,0,3,1,0,0,1,0,0
0,1,63,3969,6.755822494,12,1,1,1,0,0,0,1,1,0,0,1,0,0
1,1,82,6724,6.892681671,6,1,0,1,0,1,0,6,0,0,0,1,0,0
1,0,45,2025,7.04350466,17,0,1,1,0,0,0,1,1,0,0,0,1,0
1,1,56,3136,5.657210264,0,0,0,1,0,1,1,4,1,1,0,0,0,0
1,0,49,2401,6.954673311,15,1,1,1,0,1,0,3,0,0,0,0,1,0
0,0,68,4624,6.755822494,17,0,1,1,0,0,0,2,0,0,0,0,1,0
1,0,64,4096,7.448969652,6,0,0,1,0,0,0,4,0,0,0,0,1,0
0,0,51,2601,6.686829654,17,1,1,1,0,0,0,2,1,0,0,1,0,0
1,1,25,625,6.350357462,6,0,0,1,0,1,2,3,1,0,0,1,0,0
1,1,36,1296,5.839531768,12,0,1,1,0,1,2,3,1,0,0,1,0,0
1,0,35,1225,6.938144028,17,1,1,1,1,0,0,2,1,0,0,0,1,0
0,1,68,4624,5.782432243,6,0,0,1,0,0,0,1,1,0,0,1,0,0
1,0,48,2304,6.350357462,17,0,1,1,1,1,1,4,0,0,0,1,0,0
1,0,73,5329,6.755822494,12,0,0,1,0,1,1,3,0,0,0,0,1,0
1,1,77,5929,7.448969652,12,0,0,1,0,0,0,2,1,0,0,0,1,0
0,0,85,7225,7.04350466,17,0,0,1,0,0,0,2,0,0,0,0,1,0
1,0,57,3249,7.574132829,20,0,1,1,0,1,0,6,0,0,0,0,1,0
1,0,71,5041,7.266648142,12,0,0,1,0,0,0,3,0,0,0,0,1,0
1,0,48,2304,6.755822494,17,0,1,1,0,1,2,4,0,0,0,0,1,0
0,1,61,3721,6.350357462,6,0,0,0,1,0,0,2,0,0,0,0,1,0
1,0,72,5184,7.04350466,12,0,1,1,0,0,0,3,0,0,0,0,1,0
1,1,82,6724,6.532678949,6,0,0,1,0,1,2,7,1,0,0,1,0,0
1,0,29,841,7.2258261,12,0,1,1,0,1,2,4,0,0,0,1,0,0
1,1,67,4489,6.350357462,12,1,0,1,0,1,1,4,0,0,0,0,1,0
1,0,97,9409,6.187838488,6,0,0,1,0,0,0,3,1,0,0,1,0,0
0,0,29,841,5.434066704,12,0,1,1,0,0,0,1,1,0,0,1,0,0
1,0,62,3844,7.04350466,12,0,0,1,0,1,0,4,0,0,0,1,0,0
1,1,79,6241,7.448969652,6,0,0,1,0,1,0,3,1,0,0,0,1,0
1,1,51,2601,6.755822494,15,1,0,1,0,1,0,4,1,0,0,0,1,0
0,0,79,6241,6.127213885,6,0,0,1,0,0,0,2,0,0,0,0,1,0
0,0,66,4356,5.657210264,12,1,1,1,0,0,0,1,1,0,0,1,0,0
1,0,69,4761,6.350357462,17,0,0,1,0,0,0,2,0,0,0,0,1,0
0,1,72,5184,6.127213885,6,1,0,0,0,0,0,3,1,0,0,1,0,0
1,1,68,4624,6.532678949,6,1,0,1,0,1,0,4,1,0,0,1,0,0
1,1,33,1089,7.04350466,17,0,1,1,0,1,1,4,1,0,0,1,0,0
1,0,62,3844,6.755822494,12,0,1,1,0,1,2,5,0,0,1,0,0,0
0,0,82,6724,6.350357462,17,0,1,1,0,0,0,1,1,0,0,0,1,0
0,0,65,4225,6.244996867,15,0,0,1,0,0,0,1,1,0,0,0,1,0
1,1,55,3025,6.532678949,12,0,0,1,0,0,0,3,1,0,0,1,0,0
0,0,69,4761,6.755822494,17,1,0,1,0,0,0,2,0,0,0,0,1,0
1,1,57,3249,6.938144028,12,0,0,1,0,0,0,4,1,0,1,0,0,0
1,1,52,2704,6.938144028,17,1,1,1,0,1,0,3,1,0,1,0,0,0
0,1,39,1521,5.562899554,0,0,1,1,0,1,1,4,1,0,0,0,0,0
1,0,40,1600,6.127213885,6,0,1,1,0,1,1,4,0,1,0,0,0,0
0,0,42,1764,5.839531768,12,1,1,1,0,1,1,3,0,0,0,0,0,0
0,1,43,1849,5.993682461,0,1,1,1,1,1,3,5,1,0,0,0,0,0
0,1,53,2809,5.993682461,6,0,1,1,0,1,0,5,1,1,0,0,0,0
0,1,51,2601,6.127213885,6,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,68,4624,6.686829654,6,0,0,1,0,0,0,6,1,0,1,0,0,0
1,1,49,2401,6.350357462,6,0,1,1,0,0,0,2,1,1,0,0,0,0
0,0,59,3481,5.993682461,0,0,1,1,0,1,2,7,0,1,0,0,0,0
0,0,70,4900,5.839531768,12,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0,25,625,5.657210264,12,0,0,0,0,0,2,4,0,1,0,0,0,0
0,1,78,6084,5.783842844,6,0,0,1,0,0,0,1,1,0,1,0,0,0
0,1,44,1936,5.434066704,6,0,1,0,0,0,0,2,1,1,0,0,0,0
1,0,45,2025,6.151906502,12,1,0,1,0,1,1,3,0,0,0,0,0,0
0,0,30,900,6.244996867,12,0,1,0,0,1,2,4,0,0,0,0,0,0
0,1,40,1600,5.839531768,12,0,0,1,0,0,0,1,1,0,0,1,0,0
0,1,58,3364,5.839531768,6,1,1,1,0,0,0,1,1,0,1,0,0,0
1,0,80,6400,5.657210264,6,0,0,0,0,0,0,3,1,1,0,0,0,0
0,1,46,2116,5.657210264,12,0,1,0,1,1,1,3,1,1,0,0,0,0
1,0,40,1600,6.350357462,6,0,1,1,1,1,2,4,0,1,0,0,0,0
0,1,45,2025,6.244996867,6,0,0,1,0,1,1,5,1,1,0,0,0,0
0,1,62,3844,5.839531768,0,0,0,0,0,1,2,5,1,0,0,0,0,0
0,0,74,5476,5.839531768,0,0,0,1,0,0,0,2,1,0,0,0,0,0
0,0,66,4356,6.062675314,6,0,0,0,0,0,0,4,0,0,0,0,0,0
0,0,72,5184,5.551849706,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,0,39,1521,6.222524005,6,0,1,0,0,1,2,4,0,0,0,0,0,0
0,0,36,1296,5.657210264,0,0,1,0,0,0,0,2,0,1,0,0,0,0
0,1,53,2809,5.657210264,0,0,1,0,0,0,0,3,0,1,0,0,0,0
0,0,23,529,5.993682461,15,0,1,1,0,1,1,3,0,1,0,0,0,0
1,0,73,5329,7.266648142,6,1,0,1,0,1,2,5,0,0,0,0,0,1
1,0,68,4624,6.938144028,12,0,0,1,0,0,0,3,0,0,0,0,1,0
1,1,58,3364,6.350357462,6,0,0,1,0,1,0,3,0,1,0,0,0,0
1,0,65,4225,7.448969652,17,1,0,0,0,1,0,3,0,0,0,0,0,1
1,0,49,2401,7.1250846,20,0,1,1,0,1,0,5,0,0,0,0,0,1
1,1,53,2809,6.127213885,17,1,1,1,0,0,0,1,1,0,0,0,0,1
1,1,55,3025,6.350357462,17,1,1,1,0,0,0,1,1,0,0,0,0,1
1,1,46,2116,6.755822494,17,1,1,1,0,1,0,2,1,0,0,0,1,0
1,1,52,2704,5.657210264,20,0,1,1,0,1,0,5,1,0,0,1,0,0
1,1,75,5625,6.755822494,12,1,0,1,0,0,0,3,1,0,0,0,0,1
1,0,51,2601,5.993682461,6,0,0,1,0,1,1,5,0,0,1,0,0,0
0,1,61,3721,5.839531768,6,0,0,0,0,0,0,2,0,0,1,0,0,0
1,0,72,5184,6.755822494,6,1,0,1,1,1,0,5,1,0,0,1,0,0
0,1,72,5184,4.964063118,0,1,0,1,0,0,0,1,1,0,0,1,0,0
0,1,85,7225,6.127213885,6,0,0,0,0,0,0,1,1,0,0,1,0,0
1,0,52,2704,6.350357462,0,0,1,1,0,1,0,3,0,0,1,0,0,0
1,0,63,3969,6.532678949,6,1,0,1,0,0,0,4,0,0,1,0,0,0
1,0,34,1156,7.04350466,17,0,1,1,0,1,0,2,0,0,0,1,0,0
0,1,64,4096,5.839531768,6,0,0,1,0,0,0,3,1,0,1,0,0,0
0,1,46,2116,6.350357462,12,0,0,1,0,1,1,3,1,0,1,0,0,0
0,0,68,4624,6.755822494,6,1,1,1,0,0,0,3,0,1,0,0,0,0
0,0,49,2401,6.880985659,12,0,1,1,0,0,0,3,0,1,0,0,0,0
1,0,72,5184,6.880985659,6,0,0,1,0,0,1,6,0,0,1,0,0,0
1,1,57,3249,6.880985659,6,0,0,1,0,1,1,7,0,0,1,0,0,0
1,1,54,2916,5.839531768,0,0,0,1,0,0,0,2,1,0,1,0,0,0
1,1,35,1225,5.839531768,12,0,0,1,1,1,2,4,0,1,0,0,0,0
1,0,63,3969,6.127213885,12,0,1,1,0,1,0,5,0,0,0,0,1,0
1,1,60,3600,6.820361065,17,0,1,1,1,1,0,4,1,0,0,0,1,0
0,0,68,4624,6.755822494,20,1,0,1,0,0,0,2,0,0,0,0,1,0
1,0,60,3600,6.350357462,15,1,1,1,0,1,2,6,0,0,1,0,0,0
1,1,68,4624,6.755822494,12,0,0,1,0,0,0,1,1,0,0,0,1,0
0,1,80,6400,6.350357462,0,0,0,0,0,0,0,4,1,0,1,0,0,0
1,0,65,4225,6.532678949,0,0,0,1,0,1,2,8,0,0,1,0,0,0
0,0,66,4356,5.839531768,12,0,0,1,0,1,0,4,0,0,1,0,0,0
0,1,63,3969,6.445667596,12,1,0,1,0,1,0,4,1,0,1,0,0,0
1,1,70,4900,7.04350466,0,0,0,1,0,1,1,8,1,0,1,0,0,0
0,1,81,6561,6.755822494,6,1,0,1,0,0,0,2,1,0,0,1,0,0
1,0,37,1369,6.880985659,17,1,1,1,0,1,2,4,0,0,0,0,1,0
0,1,55,3025,6.490119391,0,0,1,1,0,1,2,5,0,0,1,0,0,0
0,1,52,2704,6.755822494,20,0,0,1,0,0,0,2,0,0,1,0,0,0
1,0,60,3600,7.04350466,20,0,1,1,0,1,3,5,0,0,1,0,0,0
1,0,57,3249,5.657210264,12,0,1,1,0,1,1,4,0,0,1,0,0,0
1,1,25,625,5.839531768,17,1,1,1,0,1,0,2,1,0,0,0,1,0
1,1,67,4489,6.686829654,12,0,0,1,0,0,0,2,0,0,0,0,1,0
1,1,24,576,6.350357462,12,0,1,1,0,0,0,1,1,0,0,1,0,0
1,0,46,2116,7.04350466,12,0,1,1,0,1,1,3,0,0,0,1,0,0
1,0,49,2401,6.938144028,20,0,1,0,0,1,2,4,0,0,0,1,0,0
0,0,39,1521,6.244996867,15,0,1,1,0,0,0,2,0,0,1,0,0,0
0,1,55,3025,6.350357462,0,0,1,1,0,0,0,5,1,0,1,0,0,0
1,0,51,2601,6.686829654,20,0,1,1,0,1,1,3,0,0,0,0,1,0
1,1,49,2401,7.04350466,20,0,1,1,0,0,0,1,1,0,0,1,0,0
