id,IndSocio1,IndSocio2,IndSocio3,Altitude,HouseholdMem,Nrooms,Children,Lnincome,Water,Electricity,Gas,LnPriceWater,LnPriceElect,LnPriceGas
822,1,0,0,0,2,4,1,5.9031057,13,153,13.2,-0.90201777,-1.7544729,-0.29825708
823,1,0,0,0,2,4,0,6.1262493,6,282,10.34,-0.90201777,-1.7544729,-0.29825708
824,0,1,0,1,2,4,0,8.3160391,0,206,12.54,-0.5126245,-1.6462864,-0.25210199
825,1,0,0,1,1,5,0,5.9031057,47,190,9.8999996,-0.91808963,-1.8286079,-0.43442354
826,1,0,0,1,2,6,0,7.4255323,8,171,11.88,-0.91808963,-1.8286079,-0.43442354
827,1,0,0,1,4,6,1,7.2348638,47,445,18.92,-0.91808963,-1.8286079,-0.43442354
828,0,1,0,1,2,4,0,7.5666108,6,135,9.0200005,-0.5126245,-1.6462864,-0.25210199
829,1,0,0,1,2,5,0,7.6666942,0,214,14.08,-0.91808963,-1.8286079,-0.43442354
830,1,0,0,1,3,4,1,4.2936678,17,440,0,-0.70193106,-1.801492,-0.59696466
831,1,0,0,1,3,3,1,6.5778203,8,222,8.3599997,-0.70193106,-1.801492,-0.59696466
832,1,0,0,1,2,4,0,5.2099586,30,240,0,-0.70193106,-1.801492,-0.59696466
833,1,0,0,1,4,3,1,5.3277416,14,129,27.719999,-0.70193106,-1.801492,-0.59696466
834,0,1,0,1,2,2,0,5.3867092,0,0,0,-0.29646596,-1.6191703,-0.41464302
835,1,0,0,1,4,3,1,8.0333195,17,259,14.96,-0.23307627,-1.8766443,-0.67739218
836,1,0,0,1,1,3,0,5.6694908,2,35,5.9400001,-0.23307627,-1.8766443,-0.67739218
837,1,0,0,1,1,4,0,6.8602185,5,80,16.719999,-0.23307627,-1.8766443,-0.67739218
838,1,0,0,1,4,5,1,7.0610347,0,50,0,-0.23307627,-1.8766443,-0.67739218
839,0,1,0,1,3,4,0,7.5870714,0,216,0,0.17238888,-1.6943227,-0.49507058
840,1,0,0,1,4,5,1,8.0617886,0,299,0,-0.23307627,-1.8766443,-0.67739218
841,1,0,0,1,2,3,1,7.2694101,0,171,0,-0.23307627,-1.8766443,-0.67739218
842,1,0,0,1,2,2,1,7.0347319,0,318,0,-0.23307627,-1.8766443,-0.67739218
843,1,0,0,1,3,3,1,7.9964089,0,149,0,-0.23307627,-1.8766443,-0.67739218
844,1,0,0,0,3,3,1,7.5731683,45,460,13.64,-0.41508663,-1.9243628,-0.5750339
845,1,0,0,0,2,3,0,7.6228919,42,355,24.42,-0.41508663,-1.9243628,-0.5750339
846,1,0,0,0,2,3,0,6.3085709,52,376,21.780001,-0.41508663,-1.9243628,-0.5750339
847,0,1,0,0,1,3,0,6.8193965,0,445,0,1.9240077,-1.8459255,-0.57872844
848,0,1,0,0,4,4,1,7.6696663,0,445,0,1.9240077,-1.8459255,-0.57872844
849,1,0,0,0,5,4,1,6.8304462,0,464,0,1.5185426,-2.0282471,-0.76104993
850,1,0,0,0,5,4,1,7.0766191,0,278,0,1.5185426,-2.0282471,-0.76104993
851,0,1,0,0,2,6,0,6.7458458,0,342,0,1.9240077,-1.8459255,-0.57872844
852,1,0,0,0,2,3,1,6.8193965,3,232,0,1.5185426,-2.0282471,-0.76104993
853,1,0,0,0,2,2,0,7.8955359,0,464,0,1.5185426,-2.0282471,-0.76104993
854,1,0,0,0,2,2,0,6.8644762,0,139,0,1.5185426,-2.0282471,-0.76104993
855,1,0,0,0,1,3,0,6.883935,0,487,0,1.5185426,-2.0282471,-0.76104993
856,1,0,0,0,2,4,0,7.3235331,17,314,39.16,-0.082045399,-1.9243628,-0.76104993
857,1,0,0,0,1,4,0,7.7086587,6,203,4.1799998,-0.90201777,-1.7544729,-0.29825708
858,1,0,0,0,3,5,0,5.6983371,9,247,24.639999,-0.90201777,-1.7544729,-0.29825708
859,1,0,0,0,1,4,0,6.0807872,6,110,7.9200001,-0.90201777,-1.7544729,-0.29825708
860,1,0,0,0,3,4,1,7.5809808,15,212,7.6999998,-0.90201777,-1.7544729,-0.29825708
861,1,0,0,0,1,4,0,7.8598695,15,194,5.2800002,-0.90201777,-1.7544729,-0.29825708
862,1,0,0,0,3,4,0,7.5125437,16,255,12.76,-0.27016044,-1.8607079,-0.83546948
863,1,0,0,0,1,3,0,6.5317144,14,187,12.54,-0.27016044,-1.8607079,-0.83546948
864,1,0,0,0,2,6,0,6.362638,0,392,0,-0.27016044,-1.8607079,-0.83546948
865,1,0,0,0,2,2,1,6.6275702,0,0,0,-0.27016044,-1.8607079,-0.83546948
866,0,1,0,0,2,5,0,8.6169262,21,425,0,0.13530466,-1.6783862,-0.65314794
867,0,1,0,0,2,6,0,8.1103115,21,196,0,0.13530466,-1.6783862,-0.65314794
868,1,0,0,0,6,7,1,8.0483866,19,415,26.620001,-0.36161208,-1.845427,-0.29190397
869,1,0,0,0,3,4,0,6.973547,15,155,8.1400003,-0.36161208,-1.845427,-0.29190397
870,1,0,0,0,1,5,0,7.0881505,33,193,8.1400003,-0.36161208,-1.845427,-0.29190397
871,1,0,0,0,3,3,0,6.1959825,7,483,8.5799999,-0.36161208,-1.845427,-0.29190397
872,1,0,0,0,3,3,1,5.2292166,14,467,0,-0.42873859,-1.8124036,-0.42495102
873,1,0,0,1,2,4,1,8.5905752,27,383,35.419998,-1.119032,-1.6965641,-0.29809263
874,1,0,0,1,3,3,1,6.0857744,41,499,8.1400003,-1.119032,-1.6965641,-0.29809263
875,1,0,0,1,1,4,0,3.4181991,31,166,6.1599998,-1.119032,-1.6965641,-0.29809263
876,0,1,0,1,3,4,1,7.2894001,28,250,10.34,-0.7135669,-1.5142425,-0.11577111
877,0,1,0,1,3,4,1,7.6377068,25,236,11,-0.7135669,-1.5142425,-0.11577111
878,0,1,0,1,2,4,0,8.5057955,28,180,9.6800003,-0.7135669,-1.5142425,-0.11577111
879,0,1,0,1,4,4,1,8.8231258,41,300,9.2399998,-0.7135669,-1.5142425,-0.11577111
880,0,1,0,1,1,3,0,7.519464,31,250,5.0599999,-0.7135669,-1.5142425,-0.11577111
881,0,1,0,1,3,3,0,6.6437197,37,194,22.219999,-0.7135669,-1.5142425,-0.11577111
882,1,0,0,1,1,4,0,6.5427642,48,133,0,-1.119032,-1.6965641,-0.29809263
883,1,0,0,1,2,4,1,7.7749081,29,230,0,-1.119032,-1.6965641,-0.29809263
884,1,0,0,1,4,4,1,6.7016134,36,250,0,-1.119032,-1.6965641,-0.29809263
885,1,0,0,1,3,3,1,5.38764,17,67,12.32,-1.119032,-1.6965641,-0.29809263
886,1,0,0,1,3,4,1,8.1956406,13,175,0,-1.119032,-1.6965641,-0.29809263
887,1,0,0,1,1,4,0,7.3365355,3,50,2.4200001,-1.119032,-1.6965641,-0.29809263
888,1,0,0,1,3,4,1,6.9147067,14,200,0,-1.119032,-1.6965641,-0.29809263
889,0,1,0,1,2,4,1,8.898838,9,208,8.8000002,-0.7135669,-1.5142425,-0.11577111
890,0,1,0,1,1,4,0,6.8193965,8,178,5.0599999,-0.7135669,-1.5142425,-0.11577111
891,1,0,0,1,2,3,0,8.0233698,8,136,4.1799998,-1.119032,-1.6965641,-0.29809263
892,0,1,0,1,1,4,0,6.362638,13,194,4.1799998,-0.7135669,-1.5142425,-0.11577111
893,0,1,0,1,2,4,0,8.338788,17,229,22.879999,-0.7135669,-1.5142425,-0.11577111
894,0,1,0,1,2,4,0,6.8193965,29,108,10.34,0.02826805,-1.621762,-0.33941025
895,0,1,0,1,3,4,1,7.2742863,33,139,25.74,0.02826805,-1.621762,-0.33941025
896,0,1,0,1,2,4,1,7.2540607,39,139,17.16,0.02826805,-1.621762,-0.33941025
897,0,0,1,1,2,4,0,8.47019,19,170,17.16,0.092806496,-1.621762,-0.33941025
898,0,0,1,1,2,3,0,8.7653065,48,185,38.5,0.092806496,-1.621762,-0.33941025
899,0,0,1,1,2,4,0,8.5295839,32,188,33.439999,0.092806496,-1.621762,-0.33941025
900,0,1,0,1,1,3,0,6.0923476,27,154,34.32,0.02826805,-1.621762,-0.33941025
901,0,1,0,1,4,5,1,8.4218102,23,124,29.48,0.02826805,-1.621762,-0.33941025
902,0,1,0,1,2,3,1,6.9924159,13,77,29.92,0.02826805,-1.621762,-0.33941025
903,1,0,0,1,4,4,1,7.5125437,40,167,41.799999,-0.37719712,-1.8040836,-0.51336354
904,0,1,0,1,2,4,0,8.0383806,9,147,14.52,0.02826805,-1.621762,-0.33941025
905,0,1,0,1,2,3,1,7.7749081,21,215,25.74,0.02826805,-1.621762,-0.33941025
906,1,0,0,1,2,3,0,7.397881,18,130,6.1599998,-0.37719712,-1.8040836,-0.51336354
907,1,0,0,1,2,5,1,6.871356,40,175,45.98,-0.37719712,-1.8040836,-0.51336354
908,0,1,0,1,2,3,1,6.4292798,11,159,22.440001,0.02826805,-1.621762,-0.33941025
909,1,0,0,1,2,3,1,5.8400478,24,104,9.2399998,-0.37719712,-1.8040836,-0.51336354
910,0,1,0,1,2,7,0,7.7543998,40,116,53.02,0.02826805,-1.621762,-0.33941025
911,0,1,0,1,3,6,1,7.3716135,23,262,0,-0.29646596,-1.6191703,-0.41464302
912,1,0,0,1,1,3,0,6.4304605,11,97,7.6999998,-0.70193106,-1.801492,-0.59696466
913,0,1,0,1,4,5,1,7.6752291,32,231,30.58,-0.29646596,-1.6191703,-0.41464302
914,0,1,0,1,4,4,1,6.798173,19,271,35.639999,-0.29646596,-1.6191703,-0.41464302
915,0,1,0,1,1,2,0,5.8296385,0,0,0,-0.29646596,-1.6191703,-0.41464302
916,0,0,1,1,3,2,1,5.973722,0,0,0,-0.23192742,-1.6191703,-0.41464302
917,0,0,1,1,4,3,1,6.5880423,0,0,0,-0.23192742,-1.6191703,-0.41464302
918,0,0,1,1,4,3,1,6.4562721,0,0,0,-0.23192742,-1.6191703,-0.41464302
919,0,0,1,1,1,4,0,5.9149547,0,0,0,-0.23192742,-1.6191703,-0.41464302
920,0,0,1,1,2,3,0,6.0388741,0,0,0,-0.23192742,-1.6191703,-0.41464302
921,0,0,1,1,2,5,0,7.2023888,0,154,0,-0.23192742,-1.6191703,-0.41464302
922,0,0,1,1,3,3,1,6.1619382,0,0,0,-0.23192742,-1.6191703,-0.41464302
923,0,0,1,1,3,5,1,8.0480623,0,216,0,-0.23192742,-1.6191703,-0.41464302
924,0,0,1,1,3,3,1,6.1017084,0,0,0,-0.23192742,-1.6191703,-0.41464302
925,0,0,1,1,4,3,1,5.8605461,0,0,0,-0.23192742,-1.6191703,-0.41464302
926,0,0,1,1,4,4,1,6.1478825,0,0,0,-0.23192742,-1.6191703,-0.41464302
927,0,0,1,1,3,3,1,6.501255,0,0,0,-0.23192742,-1.6191703,-0.41464302
928,0,0,1,1,3,1,1,5.9358954,0,0,0,-0.23192742,-1.6191703,-0.41464302
929,0,0,1,1,1,1,0,5.9144053,0,0,0,-0.23192742,-1.6191703,-0.41464302
930,0,0,1,1,1,1,0,5.4003491,0,0,0,-0.23192742,-1.6191703,-0.41464302
931,0,0,1,1,4,2,1,6.8233886,0,0,0,-0.23192742,-1.6191703,-0.41464302
932,0,0,1,1,3,2,1,6.1667514,0,0,0,-0.23192742,-1.6191703,-0.41464302
933,0,0,1,1,1,1,0,5.9730983,0,0,0,-0.23192742,-1.6191703,-0.41464302
934,0,0,1,1,3,5,1,7.0006442,0,0,0,-0.23192742,-1.6191703,-0.41464302
935,0,0,1,1,4,3,1,6.9480829,0,0,0,-0.23192742,-1.6191703,-0.41464302
936,1,0,0,1,3,2,1,6.0112123,0,0,0,-0.70193106,-1.801492,-0.59696466
937,1,0,0,1,2,1,0,6.1424308,0,0,0,-0.70193106,-1.801492,-0.59696466
938,1,0,0,1,5,3,1,6.6683636,33,148,0,-0.70193106,-1.801492,-0.59696466
939,1,0,0,1,2,3,0,5.4818921,0,92,0,-0.70193106,-1.801492,-0.59696466
940,1,0,0,1,3,4,1,6.8150539,27,333,0,-0.70193106,-1.801492,-0.59696466
941,1,0,0,1,3,2,1,6.1538644,0,0,0,-0.70193106,-1.801492,-0.59696466
942,0,0,1,1,1,1,0,5.8844352,0,0,0,-0.23192742,-1.6191703,-0.41464302
943,0,0,1,1,4,3,1,6.2151756,0,0,0,-0.23192742,-1.6191703,-0.41464302
944,1,0,0,1,3,4,1,7.4435506,14,129,11,-0.70193106,-1.801492,-0.59696466
945,1,0,0,1,2,4,0,6.1907878,24,104,13.86,-0.70193106,-1.801492,-0.59696466
946,1,0,0,1,3,4,1,6.4139314,5,129,11,-0.70193106,-1.801492,-0.59696466
947,1,0,0,1,2,4,0,6.2215595,27,111,15.62,-0.70193106,-1.801492,-0.59696466
948,1,0,0,1,4,4,1,6.6370749,51,166,16.719999,-0.70193106,-1.801492,-0.59696466
949,1,0,0,1,4,3,1,5.9439278,45,203,22.219999,-0.70193106,-1.801492,-0.59696466
950,0,1,0,1,4,2,1,6.310883,0,0,0,-0.29646596,-1.6191703,-0.41464302
951,0,1,0,0,2,4,1,7.3302221,42,488,26.18,-0.21109153,-1.7420412,-0.57872844
952,0,1,0,0,1,3,0,6.7854948,35,244,27.280001,-0.21109153,-1.7420412,-0.57872844
953,1,0,0,0,2,5,0,7.5088372,30,301,11,-0.61655658,-1.9243628,-0.76104993
954,1,0,0,0,4,4,1,6.8193965,17,314,26.18,-0.61655658,-1.9243628,-0.76104993
955,1,0,0,0,1,4,0,7.1219673,7,157,22.219999,-0.61655658,-1.9243628,-0.76104993
956,1,0,0,0,2,4,0,7.0291171,51,376,22.879999,-0.61655658,-1.9243628,-0.76104993
957,1,0,0,0,4,4,1,7.6169038,45,445,22.219999,-0.61655658,-1.9243628,-0.76104993
958,0,1,0,0,1,3,0,6.9445596,8,154,5.9400001,0.078404345,-1.6197991,-0.24923204
959,1,0,0,0,2,4,0,6.2803998,4,139,5.7199998,-0.33370528,-1.8021207,-0.43155354
960,1,0,0,0,3,3,1,6.7533755,52,202,22,-0.33370528,-1.8021207,-0.43155354
961,1,0,0,0,2,3,0,6.9964786,13,129,6.1599998,-0.33370528,-1.8021207,-0.43155354
962,1,0,0,0,4,5,1,7.1564636,23,148,4.6199999,-0.33370528,-1.8021207,-0.43155354
963,1,0,0,0,3,3,1,6.6411996,18,148,4.6199999,-0.33370528,-1.8021207,-0.43155354
964,1,0,0,0,3,3,1,6.8686099,12,129,14.08,-0.33370528,-1.8021207,-0.43155354
965,1,0,0,0,4,6,1,7.7980309,52,165,16.5,-0.33370528,-1.8021207,-0.43155354
966,1,0,0,0,1,3,0,6.4386239,9,240,14.08,-0.33370528,-1.8021207,-0.43155354
967,1,0,0,1,2,3,1,6.0958652,59,120,24.639999,-1.1116781,-1.7288402,-0.29809263
968,1,0,0,1,2,4,0,7.6377068,6,120,12.32,-1.1116781,-1.7288402,-0.29809263
969,0,1,0,1,3,3,1,7.0449371,14,188,0,-0.706213,-1.5465187,-0.11577111
970,0,1,0,1,1,4,0,5.5967317,40,401,0,-0.706213,-1.5465187,-0.11577111
971,0,1,0,1,1,3,0,6.4939742,12,143,0,-0.706213,-1.5465187,-0.11577111
972,1,0,0,1,4,5,1,6.6337361,44,438,19.360001,-1.1116781,-1.7288402,-0.29809263
973,1,0,0,1,2,4,1,5.7373133,45,179,36.959999,-1.1116781,-1.7288402,-0.29809263
974,1,0,0,1,3,4,1,8.2636976,5,146,0,-1.1116781,-1.7288402,-0.29809263
975,1,0,0,1,2,4,1,6.9518857,5,172,0,-1.1116781,-1.7288402,-0.29809263
976,1,0,0,1,2,4,1,7.0177917,2,124,0,-1.1116781,-1.7288402,-0.29809263
977,1,0,0,1,4,5,1,7.9632654,3,378,8.1400003,-1.1116781,-1.7288402,-0.29809263
978,1,0,0,1,2,5,0,7.7716975,8,258,12.32,-1.1116781,-1.7288402,-0.29809263
979,1,0,0,1,3,4,1,7.8259339,8,244,23.1,-1.1116781,-1.7288402,-0.29809263
980,1,0,0,1,2,3,0,7.4071832,6,125,16.940001,-1.1116781,-1.7288402,-0.29809263
981,1,0,0,1,2,5,0,8.308548,7,241,14.3,-1.1116781,-1.7288402,-0.29809263
982,1,0,0,1,3,5,1,8.1470604,15,172,24.639999,-1.1116781,-1.7288402,-0.29809263
983,1,0,0,1,4,5,1,7.4435506,21,354,0,-1.1116781,-1.7288402,-0.29809263
984,1,0,0,1,2,7,0,8.5078506,20,182,0,-1.1116781,-1.7288402,-0.29809263
985,1,0,0,1,4,4,1,7.693707,4,223,0,-1.1116781,-1.7288402,-0.29809263
986,1,0,0,1,5,5,1,7.6154013,26,481,0,-1.1116781,-1.7288402,-0.29809263
987,1,0,0,1,3,5,1,7.3302221,57,214,9.8999996,-1.1116781,-1.7288402,-0.29809263
988,1,0,0,1,4,5,1,7.725637,8,172,18.48,-1.1116781,-1.7288402,-0.29809263
989,1,0,0,1,2,2,0,6.8193965,3,81,13.2,-1.1116781,-1.7288402,-0.29809263
990,0,1,0,1,3,7,1,7.8725462,3,344,17.16,-0.706213,-1.5465187,-0.11577111
991,1,0,0,1,3,6,1,7.4929075,40,223,28.82,-1.1116781,-1.7288402,-0.29809263
992,1,0,0,0,2,2,0,4.6991329,16,47,0,-0.55272496,-1.7337693,-2.2477098
993,0,0,1,1,2,2,0,7.7620044,2,114,26.18,0.24239811,-1.6789749,-0.55839533
994,0,0,1,1,1,4,0,6.8193965,4,0,16.059999,0.24239811,-1.6789749,-0.55839533
995,0,0,1,1,3,4,1,8.7653065,9,0,23.98,0.24239811,-1.6789749,-0.55839533
996,0,1,0,1,3,4,1,8.8862591,8,311,35.639999,0.17785959,-1.6789749,-0.55839533
997,0,0,1,1,1,4,0,6.3085709,3,131,20.24,0.24239811,-1.6789749,-0.55839533
998,1,0,0,1,3,1,1,6.6370749,0,0,0,-0.22760549,-1.8612965,-0.73570436
999,1,0,0,1,3,2,1,6.71527,0,0,0,-0.22760549,-1.8612965,-0.73570436
1000,0,0,1,1,1,8,0,6.8193965,20,409,47.959999,0.24239811,-1.6789749,-0.55839533
1001,0,0,1,1,4,9,1,8.6921387,32,286,42.240002,0.24239811,-1.6789749,-0.55839533
1002,0,0,1,1,2,4,0,9.2617435,20,360,42.68,0.24239811,-1.6789749,-0.55839533
1003,0,0,1,1,1,5,0,7.0758457,0,0,0,0.24239811,-1.6789749,-0.55839533
1004,0,0,1,1,1,4,0,6.614284,0,0,0,0.24239811,-1.6789749,-0.55839533
1005,0,0,1,1,1,5,0,6.4833021,0,0,0,0.24239811,-1.6789749,-0.55839533
1006,0,0,1,1,1,4,0,6.4023647,0,0,0,0.24239811,-1.6789749,-0.55839533
1007,0,0,1,1,3,6,1,8.8118267,34,25,42.68,0.24239811,-1.6789749,-0.55839533
1008,0,0,1,1,1,3,0,5.7774796,10,191,29.26,0.24239811,-1.6789749,-0.55839533
1009,0,0,1,1,1,2,0,6.5409312,0,0,0,0.24239811,-1.6789749,-0.55839533
1010,0,0,1,1,4,4,1,6.9106073,0,0,0,0.24239811,-1.6789749,-0.55839533
1011,0,0,1,1,1,3,0,5.9831486,0,0,0,0.24239811,-1.6789749,-0.55839533
1012,0,0,1,1,2,3,1,6.5236821,0,0,0,0.24239811,-1.6789749,-0.55839533
1013,1,0,0,0,3,4,1,7.410265,21,220,10.34,-0.90201777,-1.7544729,-0.29825708
1014,1,0,0,1,3,3,1,6.7047338,6,220,0,-0.91808963,-1.8286079,-0.43442354
1015,0,1,0,1,1,2,0,5.581522,0,0,0,-0.5126245,-1.6462864,-0.25210199
1016,1,0,0,1,5,3,1,5.8206296,0,0,0,-0.91808963,-1.8286079,-0.43442354
1017,0,1,0,1,2,2,0,5.9358954,0,0,0,-0.5126245,-1.6462864,-0.25210199
1018,1,0,0,1,2,6,0,8.4933729,57,240,55.439999,-0.70193106,-1.801492,-0.59696466
1019,1,0,0,1,3,3,1,6.3441348,13,104,20.02,-0.23307627,-1.8766443,-0.67739218
1020,1,0,0,1,3,3,1,6.2440324,27,124,0,-0.23307627,-1.8766443,-0.67739218
1021,0,1,0,0,2,3,1,7.7154846,6,209,9.0200005,-0.009621445,-1.7420412,-0.39271238
1022,0,1,0,0,3,3,1,7.2468405,48,404,17.16,-0.009621445,-1.7420412,-0.39271238
1023,1,0,0,0,4,4,1,7.4250426,44,460,45.759998,-0.62701249,-1.9243628,-0.76104993
1024,0,1,0,0,1,3,0,6.4467211,0,309,0,1.9240077,-1.8459255,-0.57872844
1025,1,0,0,0,3,3,1,7.7489324,5,348,0,1.5185426,-2.0282471,-0.76104993
1026,1,0,0,0,1,1,0,5.8430018,0,0,0,1.5185426,-2.0282471,-0.76104993
1027,1,0,0,0,4,4,1,6.8207846,0,0,0,-0.27016044,-1.8607079,-0.83546948
1028,1,0,0,0,3,4,0,7.3302221,19,290,8.1400003,-0.36161208,-1.845427,-0.29190397
1029,1,0,0,0,3,3,1,5.7207842,23,270,9.0200005,-0.36161208,-1.845427,-0.29190397
1030,1,0,0,0,4,4,1,6.3427935,13,176,9.46,-0.36161208,-1.845427,-0.29190397
1031,1,0,0,0,2,4,1,6.4627213,12,139,7.04,-0.36161208,-1.845427,-0.29190397
1032,0,1,0,1,2,4,0,8.1366978,16,133,16.5,-0.7135669,-1.5142425,-0.11577111
1033,0,1,0,1,5,5,1,9.1865206,16,308,18.48,-0.29646596,-1.6191703,-0.41464302
1034,0,1,0,1,3,5,1,7.6948652,20,324,26.84,-0.29646596,-1.6191703,-0.41464302
1035,1,0,0,1,2,5,1,7.1677032,11,163,12.1,-0.70193106,-1.801492,-0.59696466
1036,0,1,0,1,3,5,1,7.5200157,10,196,16.059999,-0.29646596,-1.6191703,-0.41464302
1037,0,1,0,1,3,4,1,7.2118139,12,247,12.1,-0.29646596,-1.6191703,-0.41464302
1038,0,1,0,1,5,6,1,8.07691,24,231,28.6,-0.29646596,-1.6191703,-0.41464302
1039,1,0,0,1,4,3,1,7.0944996,5,237,7.2600002,-0.70193106,-1.801492,-0.59696466
1040,0,1,0,1,1,5,0,6.4139314,26,116,5.5,-0.29646596,-1.6191703,-0.41464302
1041,0,1,0,1,1,3,0,7.0860252,20,92,9.2399998,-0.29646596,-1.6191703,-0.41464302
1042,0,1,0,1,2,4,0,8.3774242,53,231,13.86,-0.29646596,-1.6191703,-0.41464302
1043,0,1,0,1,2,4,0,6.6370749,37,277,18.48,-0.29646596,-1.6191703,-0.41464302
1044,0,1,0,1,4,4,1,7.8490157,53,123,13.86,-0.29646596,-1.6191703,-0.41464302
1045,0,1,0,1,2,4,0,7.3302221,20,139,10.56,-0.29646596,-1.6191703,-0.41464302
1046,0,1,0,1,4,5,1,7.3947606,28,169,18.48,-0.29646596,-1.6191703,-0.41464302
1047,0,1,0,1,3,4,1,7.6948652,30,200,9.2399998,-0.29646596,-1.6191703,-0.41464302
1048,0,1,0,1,1,5,0,7.4921994,45,308,41.580002,-0.29646596,-1.6191703,-0.41464302
1049,0,1,0,1,4,5,1,8.0431719,39,169,6.1599998,-0.29646596,-1.6191703,-0.41464302
1050,0,1,0,1,3,5,1,8.2505045,57,154,16.059999,-0.29646596,-1.6191703,-0.41464302
1051,0,1,0,1,2,4,1,8.1232147,41,154,18.48,-0.29646596,-1.6191703,-0.41464302
1052,0,1,0,1,2,5,0,7.5964251,41,126,9.2399998,-0.29646596,-1.6191703,-0.41464302
1053,0,0,1,1,1,6,0,8.7657671,0,462,0,-0.23192742,-1.6191703,-0.41464302
1054,0,0,1,1,1,5,0,9.4044418,0,462,0,-0.23192742,-1.6191703,-0.41464302
1055,0,1,0,1,1,3,0,6.8521862,6,117,8.3599997,-0.29646596,-1.6191703,-0.41464302
1056,1,0,0,1,1,3,0,7.4843726,9,51,6.1599998,-0.23307627,-1.8766443,-0.67739218
1057,1,0,0,1,2,3,0,6.7854948,4,61,15.84,-0.23307627,-1.8766443,-0.67739218
1058,1,0,0,1,2,2,0,7.8898377,11,61,15.84,-0.23307627,-1.8766443,-0.67739218
1059,1,0,0,1,2,4,0,8.2451782,9,73,9.46,-0.23307627,-1.8766443,-0.67739218
1060,1,0,0,1,1,3,0,6.5092416,2,41,9.6800003,-0.23307627,-1.8766443,-0.67739218
1061,1,0,0,1,5,4,1,8.4038582,30,353,40.040001,-0.23307627,-1.8766443,-0.67739218
1062,1,0,0,1,3,3,0,6.1262493,9,166,21.120001,-0.23307627,-1.8766443,-0.67739218
1063,1,0,0,1,2,3,1,7.6559224,6,121,6.8200002,-0.23307627,-1.8766443,-0.67739218
1064,0,1,0,0,3,4,1,7.9475675,15,314,11.88,-0.21109153,-1.7420412,-0.57872844
1065,1,0,0,0,2,3,1,6.1350989,4,79,11.66,-0.61655658,-1.9243628,-0.76104993
1066,0,1,0,0,4,5,1,8.5758171,7,170,19.58,0.078404345,-1.6197991,-0.24923204
1067,1,0,0,0,4,4,1,7.4948888,52,240,14.08,-0.33370528,-1.8021207,-0.43155354
1068,1,0,0,0,3,4,1,8.0211468,12,203,10.78,-0.33370528,-1.8021207,-0.43155354
1069,1,0,0,0,2,4,1,6.8681865,34,425,11.66,-0.33370528,-1.8021207,-0.43155354
1070,0,1,0,0,3,4,1,7.5612016,26,145,10.56,0.078404345,-1.6197991,-0.24923204
1071,0,1,0,0,1,3,0,5.9767175,0,0,0,0.078404345,-1.6197991,-0.24923204
1072,1,0,0,0,2,3,0,6.1913815,24,0,15.4,-0.33370528,-1.8021207,-0.43155354
1073,1,0,0,1,2,4,0,8.1775198,35,124,1.98,-1.1116781,-1.7288402,-0.29809263
1074,1,0,0,0,2,4,0,6.4843121,2,123,7.9200001,-0.90201777,-1.7544729,-0.29825708
1075,1,0,0,0,1,4,0,6.530232,4,102,4.6199999,-0.90201777,-1.7544729,-0.29825708
1076,1,0,0,0,3,4,0,2.8792026,27,176,16.940001,-0.90201777,-1.7544729,-0.29825708
1077,0,1,0,0,1,4,0,7.0962076,9,261,27.059999,-0.009621445,-1.7420412,-0.39271238
1078,0,1,0,0,4,4,1,7.3492074,9,436,36.080002,-0.009621445,-1.7420412,-0.39271238
1079,0,1,0,0,3,4,1,7.400991,10,314,16.940001,-0.009621445,-1.7420412,-0.39271238
1080,1,0,0,0,2,4,0,8.2544813,16,460,7.04,-0.41508663,-1.9243628,-0.5750339
1081,0,1,0,0,1,4,0,5.9031057,15,496,40.700001,-0.009621445,-1.7420412,-0.39271238
1082,1,0,0,0,2,4,1,8.2505045,11,472,14.96,-0.37910768,-1.9243628,-0.81196517
1083,0,1,0,0,4,4,0,8.329628,0,483,0,1.9240077,-1.8459255,-0.57872844
1084,1,0,0,0,4,4,1,8.4933729,8,278,0,1.5185426,-2.0282471,-0.76104993
1085,1,0,0,0,3,3,1,6.8193965,0,464,0,1.5185426,-2.0282471,-0.76104993
1086,1,0,0,0,1,3,0,6.3134203,0,417,0,1.5185426,-2.0282471,-0.76104993
1087,1,0,0,0,1,3,0,7.9166188,0,0,0,1.5185426,-2.0282471,-0.76104993
1088,0,1,0,0,2,3,1,7.5055752,4,348,0,1.9240077,-1.8459255,-0.57872844
1089,0,1,0,0,2,3,0,6.1907878,4,425,0,1.9240077,-1.8459255,-0.57872844
1090,0,1,0,0,3,3,1,7.6228919,5,387,0,1.9240077,-1.8459255,-0.57872844
1091,0,1,0,0,3,4,1,7.7522163,7,209,15.18,0.32341972,-1.7420412,-0.57872844
1092,0,1,0,0,5,4,1,8.1003304,10,436,24.639999,0.32341972,-1.7420412,-0.57872844
1093,0,1,0,0,5,4,1,6.3085709,4,188,24.42,0.32341972,-1.7420412,-0.57872844
1094,0,1,0,0,1,4,0,7.3662324,3,157,19.139999,0.32341972,-1.7420412,-0.57872844
1095,0,1,0,0,3,4,1,7.9226279,4,156,15.62,0.32341972,-1.7420412,-0.57872844
1096,0,1,0,0,1,4,0,6.0923476,0,71,3.52,0.32341972,-1.7420412,-0.57872844
