LnElectricity,LnWater,LnGas,Constant,LnPriceElect,LnPriceWater,LnPriceGas,IndSocio1,IndSocio2,Altitude,Nrooms,HouseholdMem,Lnincome,Constant,LnPriceWater,LnPriceElect,LnPriceGas,IndSocio1,IndSocio2,Nrooms,HouseholdMem,Constant,LnPriceWater,LnPriceElect,LnPriceGas,IndSocio1,IndSocio2,Altitude,Nrooms,HouseholdMem
4.418840608,1.945910149,2.397895273,1,-1.801492,-0.70193106,-0.59696466,1,0,1,2,1,4.0243349,1,-0.70193106,-1.801492,-0.59696466,1,0,2,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,2,1
5.476463552,3.135494216,3.02916705,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,2,7.5125437,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,2,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,2
4.418840608,2.302585093,2.292534717,1,-1.801492,-0.70193106,-0.59696466,1,0,1,2,1,5.940589,1,-0.70193106,-1.801492,-0.59696466,1,0,2,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,2,1
4.304065093,2.708050201,2.397895273,1,-1.801492,-0.70193106,-0.59696466,1,0,1,2,1,5.9031057,1,-0.70193106,-1.801492,-0.59696466,1,0,2,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,2,1
4.394449155,1.791759469,2.069391218,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,5,6,7.7356873,1,-0.23307627,-1.8766443,-0.67739218,1,0,5,6,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,5,6
5.411646052,2.890371758,2.89259157,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,7.8744826,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
5.267858159,3.135494216,2.974508637,1,-1.6197991,0.078404345,-0.24923204,0,1,0,6,3,8.6295052,1,0.078404345,-1.6197991,-0.24923204,0,1,6,3,1,0.078404345,-1.6197991,-0.24923204,0,1,0,6,3
5.111987788,3.135494216,2.644755351,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,1,1,5.4976406,1,-0.33370528,-1.8021207,-0.43155354,1,0,1,1,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,1,1
5.187385806,2.397895273,2.474856314,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,1,1,7.516923,1,-0.33370528,-1.8021207,-0.43155354,1,0,1,1,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,1,1
4.997212274,2.48490665,2.377692565,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,4,7.8126483,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,4,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,4
5.424950017,2.48490665,1.430311199,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,3,6.4139314,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,3,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,3
4.997212274,3.433987204,2.247072383,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,3,3,6.7369204,1,-0.33370528,-1.8021207,-0.43155354,1,0,3,3,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,3,3
4.94875989,2.63905733,2.270061932,1,-1.6197991,0.078404345,-0.24923204,0,1,0,4,3,6.78825,1,0.078404345,-1.6197991,-0.24923204,0,1,4,3,1,0.078404345,-1.6197991,-0.24923204,0,1,0,4,3
4.770684624,2.302585093,2.377692565,1,-1.8612965,-0.22760549,-0.73570436,1,0,1,4,1,5.9031057,1,-0.22760549,-1.8612965,-0.73570436,1,0,4,1,1,-0.22760549,-1.8612965,-0.73570436,1,0,1,4,1
4.644390899,1.386294361,2.437115986,1,-1.8612965,-0.22760549,-0.73570436,1,0,1,4,2,6.5376229,1,-0.22760549,-1.8612965,-0.73570436,1,0,4,2,1,-0.22760549,-1.8612965,-0.73570436,1,0,1,4,2
5.356586275,3.218875825,2.511223958,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,2,7.2683468,1,-0.36161208,-1.845427,-0.29190397,1,0,4,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,2
5.288267031,2.397895273,2.675527009,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,4,2,5.7207842,1,-0.5126245,-1.6462864,-0.25210199,0,1,4,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,4,2
4.882801923,1.609437912,1.74396877,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,2,6.9877319,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,2
5.159055299,2.564949357,2.867898902,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,3,6.835434,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,3,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,3
5.680172609,3.988984047,3.33005939,1,-1.621762,0.02826805,-0.33941025,0,1,1,3,3,6.5536933,1,0.02826805,-1.621762,-0.33941025,0,1,3,3,1,0.02826805,-1.621762,-0.33941025,0,1,1,3,3
4.682131227,2.564949357,2.963209134,1,-1.621762,0.02826805,-0.33941025,0,1,1,2,1,6.8193965,1,0.02826805,-1.621762,-0.33941025,0,1,2,1,1,0.02826805,-1.621762,-0.33941025,0,1,1,2,1
6.040254711,3.63758616,3.542118102,1,-1.621762,0.092806496,-0.33941025,0,0,1,4,4,1.1156141,1,0.092806496,-1.621762,-0.33941025,0,0,4,4,1,0.092806496,-1.621762,-0.33941025,0,0,1,4,4
5.192956851,3.63758616,2.816605548,1,-1.8040836,-0.37719712,-0.51336354,1,0,1,4,2,6.0084662,1,-0.37719712,-1.8040836,-0.51336354,1,0,4,2,1,-0.37719712,-1.8040836,-0.51336354,1,0,1,4,2
5.529429088,2.302585093,3.476304854,1,-1.621762,0.02826805,-0.33941025,0,1,1,6,3,8.4871035,1,0.02826805,-1.621762,-0.33941025,0,1,6,3,1,0.02826805,-1.621762,-0.33941025,0,1,1,6,3
5.298317367,2.995732274,3.322154138,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,3,6.6370749,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,3,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,3
5.332718793,2.772588722,2.803360381,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,8,4,8.2690897,1,-0.33370528,-1.8021207,-0.43155354,1,0,8,4,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,8,4
4.672828834,2.197224577,2.397895273,1,-1.8021207,-0.33370528,-0.43155354,1,0,0,4,7,6.9460292,1,-0.33370528,-1.8021207,-0.43155354,1,0,4,7,1,-0.33370528,-1.8021207,-0.43155354,1,0,0,4,7
5.220355825,2.708050201,2.270061932,1,-1.6197991,0.078404345,-0.24923204,0,1,0,3,1,7.6281018,1,0.078404345,-1.6197991,-0.24923204,0,1,3,1,1,0.078404345,-1.6197991,-0.24923204,0,1,0,3,1
5.375278408,1.945910149,2.748552144,1,-1.6197991,0.078404345,-0.24923204,0,1,0,6,2,7.936358,1,0.078404345,-1.6197991,-0.24923204,0,1,6,2,1,0.078404345,-1.6197991,-0.24923204,0,1,0,6,2
5.283203729,2.833213344,2.705379973,1,-1.6197991,0.078404345,-0.24923204,0,1,0,5,5,7.3467512,1,0.078404345,-1.6197991,-0.24923204,0,1,5,5,1,0.078404345,-1.6197991,-0.24923204,0,1,0,5,5
5.568344504,3.17805383,2.613006652,1,-1.6197991,0.078404345,-0.24923204,0,1,0,3,3,8.7333078,1,0.078404345,-1.6197991,-0.24923204,0,1,3,3,1,0.078404345,-1.6197991,-0.24923204,0,1,0,3,3
5.241747015,2.890371758,2.803360381,1,-1.6197991,0.078404345,-0.24923204,0,1,0,5,4,8.4238224,1,0.078404345,-1.6197991,-0.24923204,0,1,5,4,1,0.078404345,-1.6197991,-0.24923204,0,1,0,5,4
5.411646052,2.079441542,2.613006652,1,-1.6197991,0.078404345,-0.24923204,0,1,0,4,3,7.056788,1,0.078404345,-1.6197991,-0.24923204,0,1,4,3,1,0.078404345,-1.6197991,-0.24923204,0,1,0,4,3
5.298317367,2.079441542,2.456164181,1,-1.6197991,0.078404345,-0.24923204,0,1,0,4,2,7.1091599,1,0.078404345,-1.6197991,-0.24923204,0,1,4,2,1,0.078404345,-1.6197991,-0.24923204,0,1,0,4,2
4.852030264,2.708050201,2.336019869,1,-1.8612965,-0.46280986,-0.29809263,1,0,0,4,2,5.4976406,1,-0.46280986,-1.8612965,-0.29809263,1,0,4,2,1,-0.46280986,-1.8612965,-0.29809263,1,0,0,4,2
4.828313737,2.302585093,2.985681887,1,-1.8607079,-0.27016044,-0.83546948,1,0,0,3,4,7.410265,1,-0.27016044,-1.8607079,-0.83546948,1,0,3,4,1,-0.27016044,-1.8607079,-0.83546948,1,0,0,3,4
5.159055299,2.63905733,1.818076745,1,-1.845427,-0.36161208,-0.29190397,1,0,0,3,2,7.0557852,1,-0.36161208,-1.845427,-0.29190397,1,0,3,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,3,2
5.262690189,2.48490665,1.576914762,1,-1.845427,-0.36161208,-0.29190397,1,0,0,3,2,6.8193965,1,-0.36161208,-1.845427,-0.29190397,1,0,3,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,3,2
5.446737372,3.258096538,2.660259537,1,-1.845427,-0.36161208,-0.29190397,1,0,0,3,3,7.5345225,1,-0.36161208,-1.845427,-0.29190397,1,0,3,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,3,3
4.564348191,2.197224577,2.493205453,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,6.6370749,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
4.418840608,2.079441542,2.629006994,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,1,6.1907878,1,-0.70193106,-1.801492,-0.59696466,1,0,3,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,1
4.709530201,2.079441542,1.704748092,1,-1.801492,-0.70193106,-0.59696466,1,0,1,2,1,7.5125437,1,-0.70193106,-1.801492,-0.59696466,1,0,2,1,1,-0.70193106,-1.801492,-0.59696466,1,0,1,2,1
4.382026635,2.197224577,2.705379973,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,5.7337432,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
4.890349128,1.098612289,3.0708397,1,-1.6943227,0.23692742,-0.49507058,0,0,1,2,3,5.5989666,1,0.23692742,-1.6943227,-0.49507058,0,0,2,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,2,3
5.252273428,1.386294361,3.40585316,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,3,7.4524398,1,0.23692742,-1.6943227,-0.49507058,0,0,5,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,3
4.727387819,1.609437912,2.012232792,1,-1.6943227,0.23692742,-0.49507058,0,0,1,4,1,7.5345225,1,0.23692742,-1.6943227,-0.49507058,0,0,4,1,1,0.23692742,-1.6943227,-0.49507058,0,0,1,4,1
5.293304825,2.197224577,3.17722015,1,-1.6943227,0.23692742,-0.49507058,0,0,1,4,3,6.9147067,1,0.23692742,-1.6943227,-0.49507058,0,0,4,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,4,3
5.003946306,2.48490665,3.932609659,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,2,8.4023762,1,0.23692742,-1.6943227,-0.49507058,0,0,5,2,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,2
4.890349128,2.48490665,2.705379973,1,-1.6943227,0.23692742,-0.49507058,0,0,1,3,1,7.6377068,1,0.23692742,-1.6943227,-0.49507058,0,0,3,1,1,0.23692742,-1.6943227,-0.49507058,0,0,1,3,1
4.682131227,1.386294361,3.110845125,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,1,7.8002257,1,0.23692742,-1.6943227,-0.49507058,0,0,5,1,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,1
5.252273428,3.258096538,3.222070716,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,3,6.4139314,1,0.23692742,-1.6943227,-0.49507058,0,0,5,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,3
5.18178355,3.135494216,3.289893312,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,2,6.6370749,1,0.23692742,-1.6943227,-0.49507058,0,0,5,2,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,2
5.641907071,2.890371758,3.689878979,1,-1.6943227,0.23692742,-0.49507058,0,0,1,7,4,9.1012115,1,0.23692742,-1.6943227,-0.49507058,0,0,7,4,1,0.23692742,-1.6943227,-0.49507058,0,0,1,7,4
6.163314804,2.995732274,3.983040493,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,5,9.0915222,1,0.23692742,-1.6943227,-0.49507058,0,0,5,5,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,5
5.472270674,2.63905733,3.050220506,1,-1.6943227,0.23692742,-0.49507058,0,0,1,8,3,8.5301867,1,0.23692742,-1.6943227,-0.49507058,0,0,8,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,8,3
5.153291594,2.564949357,3.483084572,1,-1.6943227,0.23692742,-0.49507058,0,0,1,7,3,7.3302221,1,0.23692742,-1.6943227,-0.49507058,0,0,7,3,1,0.23692742,-1.6943227,-0.49507058,0,0,1,7,3
5.739792912,3.610917913,3.455685567,1,-1.7337693,-0.55272496,-2.2477098,1,0,0,4,4,6.714036,1,-0.55272496,-1.7337693,-2.2477098,1,0,4,4,1,-0.55272496,-1.7337693,-2.2477098,1,0,0,4,4
5.846438775,2.833213344,2.855320062,1,-1.7337693,-0.55272496,-2.2477098,1,0,0,5,3,7.1195011,1,-0.55272496,-1.7337693,-2.2477098,1,0,5,3,1,-0.55272496,-1.7337693,-2.2477098,1,0,0,5,3
5.332718793,2.397895273,3.769075996,1,-1.7337693,-0.55272496,-2.2477098,1,0,0,4,4,7.2061696,1,-0.55272496,-1.7337693,-2.2477098,1,0,4,4,1,-0.55272496,-1.7337693,-2.2477098,1,0,0,4,4
4.844187086,3.044522438,3.158701144,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,1,5.4976406,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,1,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,1
5.062595033,2.397895273,2.974508637,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,4,3,6.9396458,1,-0.5126245,-1.6462864,-0.25210199,0,1,4,3,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,4,3
4.905274778,2.48490665,2.867898902,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,4,3,5.4331021,1,-0.5126245,-1.6462864,-0.25210199,0,1,4,3,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,4,3
4.442651256,2.708050201,2.880321422,1,-1.8286079,-0.91808963,-0.43442354,1,0,1,3,1,6.0784588,1,-0.91808963,-1.8286079,-0.43442354,1,0,3,1,1,-0.91808963,-1.8286079,-0.43442354,1,0,1,3,1
5.342334252,3.912023005,3.627535797,1,-1.8286079,-0.91808963,-0.43442354,1,0,1,3,3,4.1521683,1,-0.91808963,-1.8286079,-0.43442354,1,0,3,3,1,-0.91808963,-1.8286079,-0.43442354,1,0,1,3,3
4.709530201,3.850147602,3.018471712,1,-1.5142425,-0.7135669,-0.11577111,0,1,1,4,4,8.4238224,1,-0.7135669,-1.5142425,-0.11577111,0,1,4,4,1,-0.7135669,-1.5142425,-0.11577111,0,1,1,4,4
4.127134385,1.098612289,2.357073278,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,3,1,6.3843307,1,-0.29646596,-1.6191703,-0.41464302,0,1,3,1,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,3,1
5.257495372,2.708050201,2.247072383,1,-1.801492,-0.70193106,-0.59696466,1,0,1,4,2,7.0714512,1,-0.70193106,-1.801492,-0.59696466,1,0,4,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,4,2
5.111987788,2.302585093,2.437115986,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,2,6.9494495,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,2,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,2
5.537334267,3.80666249,4.069368576,1,-1.6191703,-0.29646596,-0.41464302,0,1,1,5,3,9.0618773,1,-0.29646596,-1.6191703,-0.41464302,0,1,5,3,1,-0.29646596,-1.6191703,-0.41464302,0,1,1,5,3
5.365976015,2.397895273,2.397895273,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,6.8193965,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
5.198497031,2.564949357,3.100992739,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,3,6.5092416,1,-0.70193106,-1.801492,-0.59696466,1,0,3,3,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,3
4.624972813,2.48490665,2.816605548,1,-1.801492,-0.70193106,-0.59696466,1,0,1,3,2,6.6370749,1,-0.70193106,-1.801492,-0.59696466,1,0,3,2,1,-0.70193106,-1.801492,-0.59696466,1,0,1,3,2
4.86753445,2.772588722,2.474856314,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,2,7.4255323,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,2
4.787491743,3.044522438,3.17722015,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,3,6.912178,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,3
5.765191103,2.995732274,3.711618892,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,2,2,7.6666942,1,-0.23307627,-1.8766443,-0.67739218,1,0,2,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,2,2
5.153291594,3.33220451,3.298056586,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,4,7.8467712,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,4
5.332718793,2.708050201,2.58021683,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,1,7.7356873,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,1
4.787491743,3.044522438,2.19944439,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,2,7.5992308,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,2
4.605170186,2.564949357,2.314513664,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,2,1,6.6404028,1,-0.23307627,-1.8766443,-0.67739218,1,0,2,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,2,1
5.176149733,1.386294361,3.298056586,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,2,1,6.9380116,1,-0.23307627,-1.8766443,-0.67739218,1,0,2,1,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,2,1
5.517452896,2.397895273,3.222070716,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,3,7.3678389,1,0.17238888,-1.6943227,-0.49507058,0,1,3,3,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,3
5.129898715,2.079441542,2.940219564,1,-1.6943227,0.17238888,-0.49507058,0,1,1,5,3,7.5977015,1,0.17238888,-1.6943227,-0.49507058,0,1,5,3,1,0.17238888,-1.6943227,-0.49507058,0,1,1,5,3
5.293304825,2.890371758,3.689878979,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,4,8.0674677,1,0.17238888,-1.6943227,-0.49507058,0,1,4,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,4
5.517452896,2.079441542,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,6,1,7.5613337,1,0.17238888,-1.6943227,-0.49507058,0,1,6,1,1,0.17238888,-1.6943227,-0.49507058,0,1,1,6,1
4.890349128,2.564949357,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,2,7.9253888,1,0.17238888,-1.6943227,-0.49507058,0,1,3,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,2
5.517452896,3.465735903,3.40585316,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,4,8.5627823,1,0.17238888,-1.6943227,-0.49507058,0,1,4,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,4
4.890349128,2.890371758,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,4,7.5538721,1,0.17238888,-1.6943227,-0.49507058,0,1,4,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,4
4.890349128,2.302585093,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,2,8.0737457,1,0.17238888,-1.6943227,-0.49507058,0,1,3,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,2
4.890349128,2.197224577,2.996731774,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,2,7.7315006,1,0.17238888,-1.6943227,-0.49507058,0,1,3,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,2
4.828313737,1.945910149,2.012232792,1,-1.6943227,0.23692742,-0.49507058,0,0,1,5,2,7.2248616,1,0.23692742,-1.6943227,-0.49507058,0,0,5,2,1,0.23692742,-1.6943227,-0.49507058,0,0,1,5,2
4.369447852,2.890371758,2.951780334,1,-1.8612965,-0.22760549,-0.73570436,1,0,1,5,5,7.7039175,1,-0.22760549,-1.8612965,-0.73570436,1,0,5,5,1,-0.22760549,-1.8612965,-0.73570436,1,0,1,5,5
5.703782475,3.091042453,2.511223958,1,-1.7544729,-0.90201777,-0.29825708,1,0,0,4,1,8.2056904,1,-0.90201777,-1.7544729,-0.29825708,1,0,4,1,1,-0.90201777,-1.7544729,-0.29825708,1,0,0,4,1
5.669880923,3.091042453,2.096790217,1,-1.845427,-0.36161208,-0.29190397,1,0,0,5,2,6.3716831,1,-0.36161208,-1.845427,-0.29190397,1,0,5,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,5,2
5.85220248,2.995732274,1.818076745,1,-1.845427,-0.36161208,-0.29190397,1,0,0,5,2,6.516789,1,-0.36161208,-1.845427,-0.29190397,1,0,5,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,5,2
6.00635316,3.218875825,2.314513664,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,2,7.2248616,1,-0.36161208,-1.845427,-0.29190397,1,0,4,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,2
5.955837369,3.091042453,2.437115986,1,-1.845427,-0.36161208,-0.29190397,1,0,0,5,3,6.092577,1,-0.36161208,-1.845427,-0.29190397,1,0,5,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,5,3
6.095824562,3.258096538,2.247072383,1,-1.845427,-0.36161208,-0.29190397,1,0,0,4,3,6.6730852,1,-0.36161208,-1.845427,-0.29190397,1,0,4,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,4,3
5.85220248,2.995732274,1.481604564,1,-1.845427,-0.36161208,-0.29190397,1,0,0,5,2,7.220407,1,-0.36161208,-1.845427,-0.29190397,1,0,5,2,1,-0.36161208,-1.845427,-0.29190397,1,0,0,5,2
5.669880923,2.63905733,0.883767581,1,-1.845427,-0.36161208,-0.29190397,1,0,0,5,3,6.8025894,1,-0.36161208,-1.845427,-0.29190397,1,0,5,3,1,-0.36161208,-1.845427,-0.29190397,1,0,0,5,3
4.143134726,0.693147181,2.613006652,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,1,6.1803164,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,1,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,1
4.976733742,1.945910149,2.336019869,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,4,2,7.0527105,1,-0.5126245,-1.6462864,-0.25210199,0,1,4,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,4,2
4.007333185,1.945910149,1.704748092,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,1,6.2062922,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,1,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,1
4.709530201,2.197224577,2.397895273,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,2,6.7504034,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,2
5.379897354,2.890371758,3.27336401,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,2,8.1717892,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,2
5.468060141,3.135494216,2.89259157,1,-1.6462864,-0.5126245,-0.25210199,0,1,1,3,2,6.5962529,1,-0.5126245,-1.6462864,-0.25210199,0,1,3,2,1,-0.5126245,-1.6462864,-0.25210199,0,1,1,3,2
4.787491743,2.708050201,3.050220506,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,4,6.2835984,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,4
4.787491743,1.945910149,3.050220506,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,4,7.6377068,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,4
5.220355825,2.772588722,3.080992163,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,4,6.1293001,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,4
5.017279837,3.36729583,2.776331646,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,4,7.5796828,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,4,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,4
4.077537444,1.386294361,3.314186005,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,4,3,6.2906933,1,-0.23307627,-1.8766443,-0.67739218,1,0,4,3,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,4,3
4.382026635,2.397895273,2.719978772,1,-1.8766443,-0.23307627,-0.67739218,1,0,1,3,2,6.713222,1,-0.23307627,-1.8766443,-0.67739218,1,0,3,2,1,-0.23307627,-1.8766443,-0.67739218,1,0,1,3,2
4.624972813,2.63905733,2.940219564,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,4,7.0587316,1,0.17238888,-1.6943227,-0.49507058,0,1,4,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,4
4.795790546,2.833213344,3.0708397,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,4,6.24156,1,0.17238888,-1.6943227,-0.49507058,0,1,4,4,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,4
4.672828834,2.302585093,3.130263123,1,-1.6943227,0.17238888,-0.49507058,0,1,1,3,2,7.7876468,1,0.17238888,-1.6943227,-0.49507058,0,1,3,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,3,2
4.718498871,2.833213344,3.186352674,1,-1.6943227,0.17238888,-0.49507058,0,1,1,4,2,6.6191578,1,0.17238888,-1.6943227,-0.49507058,0,1,4,2,1,0.17238888,-1.6943227,-0.49507058,0,1,1,4,2
