id,y,cte,x1o,x2o,xi
4181,1,1,-1.852509062,0.544210443,-0.934022195
4182,0,1,1.604485189,0.200656068,0.256890825
4182,1,1,-0.230343345,0.508428196,0.256890825
4183,1,1,0.721952033,1.301163985,-0.557442027
4183,1,1,-1.039490703,0.192479838,-0.557442027
4184,0,1,3.144704442,-0.635437105,0.920018153
4184,1,1,0.855786807,0.905367742,0.920018153
4185,1,1,0.527854274,0.570544385,0.737760739
4185,1,1,-0.463116953,-1.463195815,0.737760739
4186,1,1,-1.03945444,-0.596711786,1.263510271
4186,1,1,-0.418925215,-1.720818535,1.263510271
4187,0,1,1.083819939,0.767236591,-0.925426066
4187,0,1,2.674294468,-0.177224366,-0.925426066
4188,1,1,-0.113291707,0.532525457,0.348820568
4188,1,1,-1.221964444,0.435608278,0.348820568
4189,0,1,1.307343013,-0.311156889,-0.706777735
4189,1,1,-0.368234083,1.093077308,-0.706777735
4190,1,1,1.341731632,1.883101042,-0.255203445
4190,1,1,0.980716224,-0.826329767,-0.255203445
4191,1,1,-0.17685225,0.286584241,0.773227136
4191,1,1,1.206520285,0.941268513,0.773227136
4192,0,1,0.905057889,-2.272579365,0.513853184
4192,1,1,0.880340381,1.194964237,0.513853184
4193,1,1,0.119288415,-0.29191301,0.479298756
4193,1,1,-1.251821763,0.467672948,0.479298756
4194,1,1,-2.208093915,-0.023779912,-0.353379967
4194,0,1,1.266523992,-1.24771738,-0.353379967
4195,1,1,-0.428536653,2.567948769,-1.085978107
4195,1,1,-1.296654951,0.440116364,-1.085978107
4196,0,1,1.814461059,-0.819257555,-1.962029007
4196,0,1,-0.644075752,-1.821026966,-1.962029007
4197,1,1,-0.281021443,0.886519358,0.578138045
4197,1,1,0.570228055,-0.396700378,0.578138045
4198,0,1,1.427663374,-1.029602052,-1.110393378
4198,0,1,1.76697649,-0.049696389,-1.110393378
4199,1,1,-0.527957791,-0.918610962,-1.230609542
4199,1,1,-1.417495148,0.531077231,-1.230609542
4200,1,1,0.106655418,2.728320311,2.904260462
4200,1,1,-0.288547907,-0.96989442,2.904260462
4201,0,1,-0.679323124,0.022462414,-1.380008401
4201,0,1,1.181331058,-1.241546758,-1.380008401
4202,0,1,0.414784203,0.056388331,0.460934739
4202,0,1,1.074547326,-0.826384112,0.460934739
4203,0,1,0.81773877,-0.168562223,-0.48592417
4203,0,1,1.260854233,0.875609971,-0.48592417
4204,1,1,-0.856578005,0.198119261,0.727247031
4204,1,1,0.32317714,-0.257073235,0.727247031
4205,1,1,0.671334482,0.82283653,1.432606033
4205,1,1,-1.159780545,-0.403766634,1.432606033
4206,0,1,0.122505658,-0.783485968,-0.648164883
4206,1,1,-1.699054693,0.527550542,-0.648164883
4207,0,1,-0.363765232,-1.182122889,-2.094528009
4207,1,1,-1.873199309,-1.22946362,-2.094528009
4208,1,1,-0.765827639,0.045719595,0.586163203
4208,1,1,-0.563227088,0.284719733,0.586163203
4209,1,1,-0.116499687,0.29299636,-1.219300187
4209,0,1,-1.02239066,-0.323937937,-1.219300187
4210,1,1,0.47162322,0.466772825,0.208676
4210,1,1,1.315550074,-0.167750901,0.208676
4211,1,1,-0.963949241,0.693693219,0.801372636
4211,1,1,1.89857184,0.239336694,0.801372636
4212,0,1,0.915490997,0.270645479,0.891584066
4212,1,1,-1.066645232,-0.821500888,0.891584066
4213,0,1,1.3775287,-1.572562809,-1.236256558
4213,0,1,-1.051268886,0.61027429,-1.236256558
4214,1,1,-0.806194114,1.451416267,0.982079289
4214,1,1,1.125785448,1.789249247,0.982079289
4215,1,1,1.143556959,0.842501577,0.005150615
4215,1,1,2.677713228,1.267096933,0.005150615
4216,1,1,-1.277976855,0.222821725,-0.444964341
4216,1,1,-1.128638832,-0.523390981,-0.444964341
4217,1,1,-0.304555904,1.122732807,-0.103301762
4217,0,1,1.546951281,0.530854852,-0.103301762
4218,0,1,1.806340107,0.194362698,-1.266739023
4218,0,1,-0.512788752,-0.598030431,-1.266739023
4219,1,1,0.371603414,2.290693581,0.349025923
4219,1,1,0.119827572,0.999270851,0.349025923
4220,1,1,-0.624919169,-1.908417153,0.665315886
4220,1,1,0.199716741,0.114145824,0.665315886
4221,0,1,-0.00692996,-0.902111155,-0.610145385
4221,1,1,-1.051518509,-1.505158223,-0.610145385
4222,1,1,0.125016502,-0.332211126,1.269485411
4222,1,1,-0.498132476,0.668341465,1.269485411
4223,1,1,-1.550351529,0.825607909,1.666269629
4223,1,1,-0.07654824,1.230970747,1.666269629
4224,1,1,0.66129253,1.450348977,0.351531542
4224,1,1,0.607420903,0.766275631,0.351531542
4225,0,1,-1.011073091,-0.48083653,0.691563023
4225,1,1,-0.059327475,0.256925682,0.691563023
4226,1,1,0.726017037,1.406565659,0.331855725
4226,1,1,-0.691283503,-0.123423594,0.331855725
4227,1,1,-1.845081596,-1.738334608,1.067818199
4227,1,1,0.238390392,-0.473033223,1.067818199
4228,1,1,-2.839687225,0.204394759,-0.301449801
4228,1,1,-0.903936755,0.441737313,-0.301449801
4229,0,1,1.776125383,-0.261195435,-0.125866928
4229,1,1,0.03338629,-0.515905837,-0.125866928
4230,1,1,-1.46416043,1.58284086,0.01230917
4230,1,1,-0.019958513,-0.872621328,0.01230917
4231,1,1,0.044425852,-0.619655467,-0.746572211
4231,1,1,0.711847943,-0.242329308,-0.746572211
4232,1,1,-0.920535373,0.93125846,0.749024918
4232,1,1,-0.660288935,-0.42597012,0.749024918
4233,0,1,0.523210631,-0.660165412,-0.939451348
4233,1,1,0.758058207,0.51413023,-0.939451348
4234,0,1,-0.345419972,0.483379227,-2.205539006
4234,0,1,-1.261870668,0.055633554,-2.205539006
4235,1,1,0.544135322,0.342668782,1.633931928
4235,1,1,-0.692508063,-2.189198782,1.633931928
4236,0,1,1.317271119,0.109729101,0.492747646
4236,1,1,0.474269144,-0.337464722,0.492747646
4237,1,1,0.18297794,-0.60345344,0.762144076
4237,1,1,0.508552895,-1.593149481,0.762144076
4238,1,1,-0.831980152,-0.174689187,-0.539892704
4238,1,1,0.976030863,-0.243500479,-0.539892704
4239,0,1,0.126231489,-0.808753381,0.107348675
4239,0,1,-0.106443779,-0.704304499,0.107348675
4240,1,1,-2.060367894,-1.860521229,0.660727677
4240,1,1,-0.393805545,-1.260454331,0.660727677
4241,1,1,0.605138485,0.86816356,0.229444442
4241,1,1,-0.56726517,-0.695897436,0.229444442
4242,1,1,-0.073252935,-0.558478259,0.575934496
4242,1,1,-0.272179123,-1.334117032,0.575934496
4243,1,1,-1.600072724,0.027826586,-2.069554384
4243,0,1,-0.740544392,-0.055865089,-2.069554384
4244,0,1,1.380380838,-0.186247301,-0.329778886
4244,0,1,0.397514609,-0.665661238,-0.329778886
4245,1,1,-0.996268833,-0.296308421,-0.000360305
4245,0,1,-0.235457822,-2.004297883,-0.000360305
4246,1,1,-0.204030746,0.610756841,-0.073303047
4246,1,1,-0.128750196,2.011044982,-0.073303047
4247,0,1,1.209016154,1.598279625,-0.902417016
4247,1,1,-0.288797332,0.858212439,-0.902417016
4248,1,1,-0.642032564,0.386554926,-0.163717012
4248,1,1,0.213433226,0.309255017,-0.163717012
4249,1,1,0.094700792,1.164349207,-0.856934363
4249,0,1,-0.680123601,-2.308015026,-0.856934363
4250,1,1,0.801412997,-0.887259314,-0.205513123
4250,1,1,-1.426727297,0.666402073,-0.205513123
4251,1,1,1.067007486,0.395030712,1.625180405
4251,1,1,0.374688315,0.082124897,1.625180405
4252,0,1,0.839600459,0.09909434,-1.223024001
4252,1,1,-1.52443633,1.386923774,-1.223024001
4253,1,1,0.597103467,1.577924249,-0.419601884
4253,0,1,0.215552911,0.599349305,-0.419601884
4254,0,1,0.226020395,-1.035776893,-0.623792358
4254,1,1,-0.468534582,1.034756026,-0.623792358
4255,1,1,1.517755607,0.311534558,1.954332572
4255,1,1,-0.280228061,-0.341591475,1.954332572
4256,1,1,0.472892016,-0.684693949,0.28809232
4256,1,1,-1.491934985,-1.789427094,0.28809232
4257,0,1,0.622537833,-0.231313882,0.256438183
4257,1,1,-1.038327541,0.812950517,0.256438183
4258,0,1,0.392809044,1.043630507,-0.280543219
4258,0,1,0.496181374,0.267867713,-0.280543219
4259,1,1,-0.917427519,0.071509712,0.520331577
4259,0,1,1.951544196,-0.422825723,0.520331577
4260,1,1,0.077127861,0.119887226,0.2608143
4260,1,1,-0.105074371,1.016137377,0.2608143
4261,0,1,-0.72062462,-0.776722267,-0.514120013
4261,0,1,0.153897831,-1.337518814,-0.514120013
4262,1,1,-0.223709199,-1.047673283,0.176696799
4262,1,1,0.66563834,-0.390915523,0.176696799
4263,0,1,0.096555541,-1.479503679,0.911900939
4263,1,1,-0.541196901,-0.835049111,0.911900939
4264,0,1,0.665143428,0.665976257,-0.304607113
4264,1,1,0.807304265,0.898152564,-0.304607113
4265,1,1,0.380253093,0.290705159,0.459268513
4265,1,1,-0.37277413,-0.168013188,0.459268513
4266,0,1,0.962087375,-0.602171204,-0.247498413
4266,1,1,0.100813675,-0.229998291,-0.247498413
4267,1,1,-1.620304945,-0.464700744,-0.538281657
4267,1,1,0.06892857,0.38700132,-0.538281657
4268,1,1,0.041940628,-0.696771395,-0.97662092
4268,0,1,0.961708985,-1.857198999,-0.97662092
4269,0,1,0.234366744,-0.917712041,-1.736106995
4269,0,1,0.027909552,-0.127918989,-1.736106995
4270,0,1,1.547109781,-0.252612502,-0.20783921
4270,1,1,0.539039237,2.017592562,-0.20783921
4271,1,1,-0.372770331,1.406278962,0.177372798
4271,1,1,-0.153933255,-0.182114725,0.177372798
4272,0,1,1.162998724,-0.102425139,-1.100788904
4272,0,1,0.306589775,-0.275085239,-1.100788904
4273,0,1,0.506556798,-1.628103522,0.592340175
4273,1,1,-2.063881711,1.965907903,0.592340175
4274,0,1,1.45591596,-1.280870937,0.955898465
4274,1,1,0.678957413,-1.143518563,0.955898465
4275,1,1,1.13593837,0.378069049,0.088156121
4275,1,1,0.584216727,1.329820823,0.088156121
4276,0,1,-0.39429897,0.822641396,-0.077751535
4276,1,1,0.324066332,-0.399409673,-0.077751535
4277,0,1,0.4272069,-1.321850339,0.43530339
4277,1,1,-0.143361489,0.35860521,0.43530339
4278,0,1,0.792658534,-0.229219127,-0.614893188
4278,0,1,1.401645891,-0.783635836,-0.614893188
4279,1,1,0.584834726,1.083616994,1.710695507
4279,1,1,-1.223000513,-0.648432431,1.710695507
4280,1,1,-2.182857866,-0.531091173,-0.894926229
4280,0,1,0.933427206,-1.422890318,-0.894926229
4281,1,1,-0.742673364,0.496799372,0.439998128
4281,1,1,0.757894482,-0.649558975,0.439998128
4282,0,1,-0.136055402,-1.13401493,0.115038324
4282,1,1,-1.778157084,0.477806313,0.115038324
4283,0,1,1.421393336,0.395754766,1.514520698
4283,1,1,-0.2414514,1.467123617,1.514520698
4284,1,1,0.909264178,-0.259719175,-0.882727337
4284,0,1,1.149197612,-2.060757541,-0.882727337
4285,1,1,-1.39160804,-0.127449728,-0.170102111
4285,1,1,-0.021948788,1.382264409,-0.170102111
4286,1,1,0.257230633,-0.798156639,1.827405053
4286,1,1,0.23487475,-0.039646951,1.827405053
4287,1,1,-0.381858646,0.181226366,-0.155012002
4287,0,1,0.0740759,0.387534921,-0.155012002
4288,1,1,-0.034014273,-0.12620189,0.246585128
4288,1,1,-0.616333355,0.511293116,0.246585128
4289,1,1,1.419611755,2.357253111,-0.250876862
4289,0,1,-0.066209018,-0.631278151,-0.250876862
4290,1,1,-1.709132653,0.77633697,-0.348409465
4290,1,1,-0.141029901,0.896012266,-0.348409465
4291,1,1,-0.429472843,0.336006391,0.049002056
4291,1,1,-0.472328627,0.198098118,0.049002056
4292,1,1,-1.363582625,0.434640966,-0.349358835
4292,1,1,-0.143789787,-0.25747352,-0.349358835
4293,1,1,-0.536736543,0.743689088,-0.525996577
4293,1,1,-0.284533589,-0.018845012,-0.525996577
4294,1,1,-1.354217946,0.157638056,1.191429163
4294,1,1,0.083789128,-0.147006268,1.191429163
4295,1,1,-0.573875213,-0.756480545,0.065339309
4295,1,1,0.596010866,-0.243891075,0.065339309
4296,1,1,2.019935284,1.875490156,-0.344766983
4296,1,1,-0.338768603,0.731072205,-0.344766983
4297,1,1,-1.079189715,0.369734577,0.298640415
4297,1,1,-0.626730841,0.813042384,0.298640415
4298,1,1,-0.560228547,-0.656759993,-0.272852805
4298,1,1,0.035657791,-1.470823625,-0.272852805
4299,0,1,1.599795761,1.223465452,-0.241792333
4299,1,1,0.893824164,-0.804944511,-0.241792333
4300,1,1,-0.947596106,-0.881099483,-1.223051116
4300,1,1,-0.873408211,-0.147140105,-1.223051116
4301,0,1,0.432562038,0.11438212,-0.331768278
4301,1,1,-0.571205876,-1.262873613,-0.331768278
4302,1,1,-0.082051087,0.219312686,0.324537307
4302,1,1,0.319012718,-2.017585673,0.324537307
4303,1,1,-0.047816984,1.087631684,1.626144924
4303,1,1,-0.679591099,0.052721405,1.626144924
4304,1,1,-1.275177679,-0.790083406,1.519686353
4304,1,1,-0.74046965,0.651891139,1.519686353
4305,1,1,-0.931344314,0.474440212,0.895123326
4305,1,1,-0.528356902,1.375798261,0.895123326
4306,0,1,1.168094233,0.721585952,0.297324272
4306,1,1,2.001977946,-0.322589143,0.297324272
4307,0,1,-0.898599542,-0.421580235,-1.627413138
4307,0,1,1.966053675,-0.142060214,-1.627413138
4308,1,1,-0.809115201,1.007130126,0.826258711
4308,1,1,0.175180377,-0.733863555,0.826258711
4309,0,1,3.04251607,1.578958056,-0.92855405
4309,0,1,0.692097278,-2.072466296,-0.92855405
4310,1,1,-1.599436633,-0.058301084,-0.700644599
4310,1,1,-0.715158627,1.199928187,-0.700644599
4311,1,1,0.528258254,0.607646515,0.994074129
4311,1,1,0.117932438,1.239054276,0.994074129
4312,1,1,-0.842402981,1.6605627,0.952341331
4312,1,1,-0.686696006,0.964311341,0.952341331
4313,0,1,0.171508529,0.755945942,-0.139006214
4313,1,1,-0.789682905,0.539313729,-0.139006214
4314,0,1,0.941494633,-0.539095499,0.138326644
4314,1,1,-1.010541718,0.469276053,0.138326644
4315,1,1,-0.185745694,-1.301846178,0.431389591
4315,1,1,-2.212167312,-1.257696678,0.431389591
4316,0,1,2.718452427,-0.024720389,-0.025656429
4316,1,1,-1.42639137,-1.202844041,-0.025656429
4317,1,1,-0.636686287,1.24356446,0.174656605
4317,1,1,-1.639766595,-0.395733913,0.174656605
4318,1,1,-1.351644949,-0.083995519,0.468049946
4318,1,1,0.257709219,-0.189792362,0.468049946
4319,1,1,-0.032941818,-0.773157055,-1.513678703
4319,0,1,2.217599708,-1.259293911,-1.513678703
4320,0,1,0.183815049,-0.048016263,-2.278166233
4320,0,1,-0.581210331,0.560585233,-2.278166233
4321,0,1,0.32764485,0.608788926,-1.33813044
4321,0,1,0.875588229,-0.924324814,-1.33813044
4322,1,1,-0.508143671,0.840176626,-0.833527254
4322,1,1,-1.718549476,2.131939018,-0.833527254
4323,1,1,0.310955351,-0.039295692,-1.244898146
4323,1,1,-2.39106757,-0.425308482,-1.244898146
4324,0,1,1.044801896,0.303898532,-1.044736729
4324,1,1,0.600444678,-0.574644404,-1.044736729
4325,0,1,0.452094461,0.64942396,-0.024820605
4325,1,1,-0.819630504,-0.128483871,-0.024820605
4326,1,1,0.24051321,1.2630525,0.761922642
4326,1,1,-0.682714442,-0.946467399,0.761922642
4327,0,1,1.18455538,0.835345416,-0.743880425
4327,1,1,-0.302693513,-1.165983991,-0.743880425
4328,0,1,1.80375692,1.695088097,1.764865194
4328,1,1,-0.839550337,0.841260986,1.764865194
4329,1,1,0.034925579,0.753245627,0.98967426
4329,1,1,-1.216249071,1.666375402,0.98967426
4330,0,1,0.850238769,-1.449030982,0.211200099
4330,1,1,-0.217826758,0.154639653,0.211200099
4331,1,1,-0.375835394,3.019262212,-2.126624935
4331,0,1,0.096972955,-1.650538367,-2.126624935
4332,0,1,0.857657118,-0.871928669,-1.148450854
4332,0,1,0.985476562,0.33867611,-1.148450854
4333,1,1,-0.850400641,0.298859337,-1.089892094
4333,1,1,-0.543198557,0.564977816,-1.089892094
4334,0,1,2.541142089,-0.969027472,-0.08971122
4334,1,1,-1.572515722,-1.262002083,-0.08971122
4335,1,1,-0.932326868,0.288901024,-0.674488864
4335,1,1,0.020954119,0.37015928,-0.674488864
4336,0,1,0.909900842,-1.333669489,-0.403769399
4336,1,1,-0.532263786,-1.186612737,-0.403769399
4337,0,1,-0.636119992,1.150324301,-1.108549314
4337,1,1,0.54640601,0.185816207,-1.108549314
4338,1,1,-0.922553204,-1.218843108,-0.96502855
4338,1,1,-0.356548741,-1.343806137,-0.96502855
4339,1,1,-0.257494554,-0.077690566,0.07170226
4339,1,1,1.24201115,-1.395491989,0.07170226
4340,1,1,-0.627246853,0.890373097,0.4211084
4340,1,1,-0.317669645,1.559666189,0.4211084
4341,0,1,0.351040712,0.233857064,-2.288880137
4341,1,1,-0.244348644,-0.274456628,-2.288880137
4342,1,1,-0.341249773,-0.003030309,-0.62154925
4342,1,1,-0.291734245,-0.171309093,-0.62154925
4343,1,1,-0.75749268,0.049071957,0.877415623
4343,1,1,-0.142000788,0.726665263,0.877415623
4344,1,1,0.067761524,0.876664822,0.5102294
4344,1,1,-0.378989136,0.669198373,0.5102294
4345,1,1,0.355577388,0.050181467,0.285132997
4345,1,1,0.644761064,0.664631202,0.285132997
4346,1,1,0.310859676,-0.625453591,1.676494017
4346,1,1,0.193018934,2.39485413,1.676494017
4347,1,1,0.731199522,-0.376689362,1.226009137
4347,0,1,0.78497679,-1.848072557,1.226009137
4348,1,1,-2.498889195,1.630253477,-0.23537387
4348,1,1,-0.589175878,-0.728820461,-0.23537387
4349,0,1,0.464026193,-1.070051362,-0.047825872
4349,1,1,-0.039345828,0.120459204,-0.047825872
4350,0,1,0.455601484,-0.942416806,-0.187468578
4350,1,1,1.369281462,-0.592797187,-0.187468578
4351,0,1,1.381653929,-0.292484965,-0.455475231
4351,0,1,1.118765879,-1.209080298,-0.455475231
4352,1,1,-0.884418808,0.118908846,0.357808076
4352,1,1,-0.901866536,-1.071432569,0.357808076
4353,1,1,-0.070733663,-0.312907818,0.401744586
4353,0,1,1.842493051,-1.109219696,0.401744586
4354,0,1,0.927752133,1.163486666,-0.803572902
4354,0,1,0.984499193,-0.330645367,-0.803572902
4355,1,1,-0.383620272,-0.836181274,0.488593175
4355,1,1,-1.557913276,1.365750398,0.488593175
4356,1,1,0.859692274,0.170593745,-0.194234524
4356,1,1,0.967024341,0.663961156,-0.194234524
4357,0,1,0.329606687,-1.312766272,-0.585708298
4357,1,1,-1.195392449,1.564810071,-0.585708298
4358,1,1,0.475244679,1.205179984,-0.218737967
4358,1,1,-0.267195665,0.420976713,-0.218737967
4359,1,1,-1.430216966,0.360222759,-0.865142031
4359,0,1,1.56606178,1.193181753,-0.865142031
4360,0,1,0.603020781,-0.203063052,-0.358193249
4360,0,1,2.349299075,0.820593041,-0.358193249
4361,0,1,1.485777513,0.652852589,1.044878358
4361,1,1,-0.893995433,-1.384747496,1.044878358
4362,1,1,0.481626033,-0.065286084,2.286864227
4362,1,1,-1.39090572,-2.583053017,2.286864227
4363,0,1,1.810611337,-0.070523031,1.368808657
4363,1,1,1.04308751,0.813077338,1.368808657
4364,0,1,1.180815207,0.604750458,-1.224380815
4364,0,1,0.546220605,-0.504968853,-1.224380815
4365,0,1,-0.375075871,-0.284580618,-2.439121071
4365,0,1,1.145782963,-2.899759444,-2.439121071
4366,1,1,0.266684042,0.852155156,2.267466758
4366,1,1,-0.578042382,2.035375988,2.267466758
4367,0,1,0.205932559,0.633601906,0.970511017
4367,1,1,-0.52147756,-1.294944046,0.970511017
4368,0,1,1.398043818,-0.139914788,-0.930612079
4368,1,1,0.673264397,0.994536939,-0.930612079
4369,1,1,-0.810745267,0.431271071,-0.4014772
4369,1,1,0.616917135,-0.804360198,-0.4014772
4370,0,1,0.322511629,-0.131639363,-1.356138945
4370,1,1,-0.381282625,1.873253346,-1.356138945
4371,0,1,-0.447404733,-1.859610032,-1.303890194
4371,0,1,1.421720496,0.116265626,-1.303890194
4372,0,1,0.24542899,0.918020181,-0.215995617
4372,1,1,0.770269672,0.878281806,-0.215995617
4373,1,1,-0.939380832,0.938609288,2.620402784
4373,1,1,-0.973512563,-0.735786717,2.620402784
4374,0,1,0.894961095,-0.65215042,-0.656071127
4374,1,1,-1.283158848,-0.558956013,-0.656071127
4375,0,1,-0.071152949,-0.758622633,-1.463676872
4375,0,1,1.362226394,-0.404939479,-1.463676872
4376,1,1,-2.207852172,-0.185505101,-0.845136232
4376,1,1,-1.092639464,-1.317771245,-0.845136232
4377,0,1,0.982168774,0.474775866,-0.417667157
4377,1,1,0.012704475,0.178578204,-0.417667157
4378,0,1,1.29274244,-1.283533057,1.336106487
4378,1,1,0.769222298,-0.976264408,1.336106487
4379,1,1,0.705676676,-1.455691881,1.055201971
4379,1,1,1.458655849,-0.958759452,1.055201971
4380,1,1,0.234302227,1.927979978,-0.841131278
4380,0,1,-0.10213732,-1.428638064,-0.841131278
4381,1,1,0.541617541,-0.540831249,0.623134602
4381,1,1,-0.949784069,-1.565577191,0.623134602
4382,1,1,1.293568858,0.498802506,0.750131125
4382,1,1,-1.467018912,0.70022167,0.750131125
4383,1,1,-0.776093176,-0.367860069,0.068984575
4383,0,1,0.524103192,0.275275491,0.068984575
4384,0,1,1.379448571,0.101372766,1.600037435
4384,1,1,-0.613035368,0.848945852,1.600037435
4385,0,1,1.301811024,-0.991843442,-1.022520768
4385,0,1,0.035101798,-1.18637273,-1.022520768
4386,1,1,-0.505992866,0.657440573,-0.636717786
4386,0,1,0.844735867,-0.764201336,-0.636717786
4387,1,1,0.525750849,-0.489734443,0.38308707
4387,1,1,1.00286128,0.973147496,0.38308707
4388,0,1,1.599923674,1.772951177,0.043944997
4388,1,1,-0.748240781,0.903440293,0.043944997
4389,1,1,0.617863306,-0.351968635,0.095710977
4389,1,1,0.690988281,0.678022187,0.095710977
4390,1,1,-1.226568186,0.985718483,-0.677123136
4390,0,1,-1.025462788,-2.354854445,-0.677123136
4391,0,1,1.567980455,0.41630589,0.982628951
4391,1,1,0.785270871,3.279617001,0.982628951
4392,1,1,-2.117993798,-0.420113421,-0.833880931
4392,1,1,-1.10551141,0.449769161,-0.833880931
4393,1,1,0.468478594,0.188457935,-0.357979298
4393,1,1,-0.202789447,-0.756928219,-0.357979298
4394,1,1,-1.096792299,-0.459478441,-1.187563583
4394,0,1,0.344228972,-0.316580559,-1.187563583
4395,0,1,-0.150865721,-0.534902555,-1.97006625
4395,1,1,-0.000867841,-0.043037613,-1.97006625
4396,0,1,1.698422024,1.47940875,0.484202821
4396,1,1,-0.507263188,0.600745839,0.484202821
4397,0,1,1.021732387,-0.762036295,-0.275513901
4397,1,1,-1.030584085,0.537594726,-0.275513901
4398,1,1,-1.229419803,0.874052812,-0.984624324
4398,0,1,2.208579284,-0.354359719,-0.984624324
4399,1,1,-0.913712985,0.16533223,0.248471578
4399,0,1,-0.067031832,-1.5571311,0.248471578
4400,0,1,0.599376494,-0.023367189,-0.239082206
4400,1,1,-0.833225974,-0.161097948,-0.239082206
4401,1,1,1.207463066,-0.169619059,0.025023376
4401,1,1,2.110139087,0.438737896,0.025023376
4402,0,1,-0.037188695,-0.447292319,-0.074584416
4402,1,1,-0.895980194,0.717551235,-0.074584416
4403,0,1,0.462828078,-0.369163047,1.042685765
4403,1,1,-0.491058493,0.59116674,1.042685765
4404,1,1,-0.922158312,-0.294379973,0.00356363
4404,1,1,-0.951075687,-0.962830671,0.00356363
4405,1,1,0.472469207,0.523071761,1.072251766
4405,1,1,1.250862547,1.196675984,1.072251766
4406,1,1,-1.278633638,-0.80606955,-0.685952983
4406,1,1,-1.326197713,-0.393611033,-0.685952983
4407,1,1,-1.260070726,0.215398037,-2.199745329
4407,0,1,-0.527513868,0.620512291,-2.199745329
4408,0,1,0.166528522,-1.319169452,-0.32578076
4408,0,1,1.67338389,-0.461741366,-0.32578076
4409,0,1,2.175699912,-0.475166858,1.082675614
4409,1,1,0.509661704,-0.99703156,1.082675614
4410,0,1,0.621919268,0.575459726,-0.254733155
4410,1,1,-0.612938263,0.312676788,-0.254733155
4411,1,1,1.006733648,0.344392144,1.717192639
4411,1,1,-0.94342116,-0.790174387,1.717192639
4412,0,1,0.819262096,0.37954349,0.366735265
4412,1,1,-0.3315052,0.041548962,0.366735265
4413,1,1,-0.262792006,0.44037857,0.102499481
4413,1,1,-1.639079941,-1.30027388,0.102499481
4414,0,1,-0.034972346,0.358004013,-1.170461774
4414,0,1,-0.130818977,-1.218802095,-1.170461774
4415,0,1,-0.385526629,-0.446282971,-0.345305336
4415,1,1,-1.622947141,1.015893651,-0.345305336
4416,1,1,-0.178244771,-0.755194483,0.258290843
4416,1,1,-1.413850809,0.673675822,0.258290843
4417,1,1,1.437823416,1.586303874,0.35035771
4417,1,1,0.685329304,0.596186231,0.35035771
4418,0,1,0.294964529,-0.359586545,-1.848043155
4418,1,1,1.034803084,1.548854592,-1.848043155
4419,0,1,-0.641723748,-1.388799195,-0.416058119
4419,1,1,-0.064167346,-0.221758951,-0.416058119
4420,1,1,-0.517031088,0.770152167,0.279432413
4420,0,1,1.954108239,1.909602355,0.279432413
4421,1,1,-1.370584513,-0.709752208,-0.894725757
4421,1,1,-1.062908551,0.984806123,-0.894725757
4422,1,1,-1.749365278,-1.428720449,0.995110085
4422,1,1,2.107577439,0.223686269,0.995110085
4423,1,1,-1.806048672,-0.262782111,-0.25975168
4423,1,1,0.432531701,0.511018378,-0.25975168
4424,0,1,1.477498832,-0.746621166,-0.598837641
4424,1,1,-1.896549391,0.176284235,-0.598837641
4425,0,1,0.073392406,0.058237858,-0.73402061
4425,1,1,-2.544000457,-0.238903429,-0.73402061
4426,1,1,0.30370773,1.531604183,0.728797555
4426,1,1,0.44555924,-1.325555516,0.728797555
4427,1,1,0.076005192,-0.280295207,0.297570363
4427,1,1,0.190955132,2.233477352,0.297570363
4428,0,1,-0.477587048,0.035629434,-0.095344265
4428,1,1,0.780048123,0.57515533,-0.095344265
4429,1,1,-1.341036338,-1.209920784,-0.12299698
4429,0,1,0.673982737,-1.318368798,-0.12299698
4430,1,1,0.118391069,0.954058664,-1.275013049
4430,0,1,-0.02323742,-1.550361451,-1.275013049
4431,1,1,-1.025032255,0.283581314,1.091707001
4431,1,1,0.116760834,1.435486478,1.091707001
4432,1,1,-1.969662692,0.553060227,0.00696305
4432,1,1,-0.486759433,-1.905472649,0.00696305
4433,0,1,-0.559163679,-0.247335827,-0.592600572
4433,1,1,-0.357853987,-0.579545454,-0.592600572
4434,1,1,0.102341937,-2.017752727,-0.164197577
4434,1,1,1.272920288,-0.486657558,-0.164197577
4435,0,1,-0.470296726,-0.330153171,-3.622510398
4435,0,1,0.007373805,0.208759083,-3.622510398
4436,0,1,-0.267375477,-0.952258176,0.241762231
4436,1,1,0.835806567,-0.947815186,0.241762231
4437,0,1,0.295532844,0.002079881,-0.919392379
4437,1,1,-0.879770416,-0.301305336,-0.919392379
4438,1,1,0.010309954,0.853603869,1.175709257
4438,1,1,-1.578573179,0.37736482,1.175709257
4439,0,1,2.393542529,1.222723231,0.387190789
4439,1,1,0.776234234,-0.515280017,0.387190789
4440,1,1,-0.873712431,1.205933917,0.238562201
4440,0,1,1.582656813,-1.559041351,0.238562201
4441,1,1,-0.629928201,1.550467796,1.230725651
4441,1,1,0.342139133,0.02546071,1.230725651
4442,1,1,0.422166798,0.38206511,1.289847551
4442,1,1,1.617033608,1.284616648,1.289847551
4443,1,1,-0.703059597,0.381548518,1.128748007
4443,1,1,-1.315001222,-0.780643805,1.128748007
4444,1,1,0.175713202,-0.630560801,1.619203339
4444,1,1,0.423337384,1.554884387,1.619203339
